global_task_id,init_state_id,teacher_demo,arm,family,layer,original_delta_norm,projected_delta_norm,candidate_delta_norm,candidate_to_original_norm_ratio,rho,alpha,b_projection_relative_l2,finite
26,0,0,SELF,v_b,11,16.642650134671772,16.64264980313993,16.64264980313993,0.999999980079384,0.0001996026791500269,0.999999980079384,0.0006248198137364751,True
26,0,0,SELF,v_b,12,21.001679818776733,21.00167945368566,21.00167945368566,0.9999999826161015,0.0001864612427715135,0.9999999826161015,0.0006278468808810283,True
26,0,0,SELF,v_b,13,20.814992914084584,20.81499244292759,20.81499244292759,0.9999999773645374,0.0002127696473209177,0.9999999773645374,0.000643232853481431,True
26,0,0,SELF,v_b,14,20.981081081025252,20.98108078739296,20.98108078739296,0.9999999860049016,0.00016730270432158693,0.9999999860049016,0.0006531228338641275,True
26,0,0,SELF,v_b,15,17.864844038467634,17.864843698178742,17.864843698178742,0.9999999809520368,0.00019518177391070503,0.9999999809520368,0.0006534504901422659,True
26,0,0,SELF,v_b,16,19.93733788538838,19.937337541255264,19.937337541255264,0.9999999827392645,0.0001857995385163518,0.9999999827392645,0.0006487241191519566,True
26,0,0,SELF,v_b,17,19.172726794131407,19.1727265124049,19.1727265124049,0.9999999853058718,0.00017143002724380447,0.9999999853058718,0.0006688908999480188,True
26,1,1,SELF,q_b,0,35.14470064340903,35.14469711774929,35.14469711774929,0.9999998996816112,0.00044792495915694917,0.9999998996816112,0.0015780167056149012,True
26,1,1,SELF,q_b,1,31.022857966018442,31.02285405691565,31.02285405691565,0.9999998739928219,0.0005020103004756302,0.9999998739928219,0.0015758207991351085,True
26,1,1,SELF,q_b,2,29.061451934484403,29.061447712027284,29.061447712027284,0.9999998547059132,0.0005390622913354276,0.9999998547059132,0.0015676187538883287,True
26,1,1,SELF,q_b,3,33.13050231359472,33.13049853058908,33.13049853058908,0.9999998858150232,0.0004778806777252608,0.9999998858150232,0.0015813360321093111,True
26,1,1,SELF,q_b,4,29.55766647486475,29.55766227655751,29.55766227655751,0.9999998579621554,0.0005329874957548285,0.9999998579621554,0.0015743881188848828,True
26,1,1,SELF,q_b,5,32.490384683790616,32.49038097033739,32.49038097033739,0.9999998857060862,0.00047810858186753824,0.9999998857060862,0.0015631110591138176,True
26,1,1,SELF,q_b,6,36.75519964458224,36.75519597015945,36.75519597015945,0.9999999000298508,0.00044714683276685736,0.9999999000298508,0.0015679090000854984,True
26,1,1,SELF,q_b,7,33.57116651306794,33.57116284939311,33.57116284939311,0.9999998908684085,0.0004671864432905052,0.9999998908684085,0.00157476848087359,True
26,1,1,SELF,q_b,8,37.31870273938818,37.31869896760361,37.31869896760361,0.9999998989304479,0.0004495988157934864,0.9999998989304479,0.0015689551305745322,True
26,1,1,SELF,q_b,9,37.164341438628455,37.16433760729816,37.16433760729816,0.9999998969084303,0.00045407392564097293,0.9999998969084303,0.0015696271584722044,True
26,1,1,SELF,q_b,10,37.075104433058335,37.0751005053517,37.0751005053517,0.9999998940608072,0.00046030248303324394,0.9999998940608072,0.0015705387642951847,True
26,1,1,SELF,q_b,11,30.984023615329846,30.98401933388182,30.98401933388182,0.9999998618175587,0.0005257041615713633,0.9999998618175587,0.0015739013882207634,True
26,1,1,SELF,q_b,12,37.66815546909359,37.668151962999474,37.668151962999474,0.9999999069215343,0.00043145906454240406,0.9999999069215343,0.0015663704202474548,True
26,1,1,SELF,q_b,13,37.550701171263235,37.550697461295925,37.550697461295925,0.9999999012011176,0.0004445196921321695,0.9999999012011176,0.0015637546112820765,True
26,1,1,SELF,q_b,14,36.76445065803149,36.764446922344405,36.764446922344405,0.9999998983886058,0.000450802373407291,0.9999998983886058,0.001572875133913234,True
26,1,1,SELF,q_b,15,32.0341907453453,32.03418686032268,32.03418686032268,0.9999998787226232,0.0004924984675459525,0.9999998787226232,0.0015642330397471996,True
26,1,1,SELF,q_b,16,35.93239053194987,35.93238682317308,35.93238682317308,0.9999998967845798,0.0004543465982768781,0.9999998967845798,0.0015747735351274766,True
26,1,1,SELF,q_b,17,33.32140340803939,33.32139978613968,33.32139978613968,0.9999998913041067,0.0004662529105108638,0.9999998913041067,0.001546968580137631,True
26,1,1,SELF,v_b,0,19.282153256856166,19.28215291933204,19.28215291933204,0.999999982495517,0.00018710682502896746,0.999999982495517,0.0006506777107682247,True
26,1,1,SELF,v_b,1,17.283563468435972,17.28356308036486,17.28356308036486,0.9999999775468114,0.00021191124257916586,0.9999999775468114,0.0006441096010537353,True
26,1,1,SELF,v_b,2,15.310858570447563,15.310858199548662,15.310858199548662,0.9999999757754342,0.00022011162826435644,0.9999999757754342,0.000659793832376542,True
26,1,1,SELF,v_b,3,18.883544299016386,18.88354408959646,18.88354408959646,0.9999999889099248,0.00014893001090376303,0.9999999889099248,0.0006775520187958837,True
26,1,1,SELF,v_b,4,15.909617690952766,15.90961734298626,15.90961734298626,0.9999999781285439,0.00020914805789732776,0.9999999781285439,0.0006449961912134766,True
26,1,1,SELF,v_b,5,18.22787848321826,18.227878213918764,18.227878213918764,0.9999999852259551,0.00017189557160983594,0.9999999852259551,0.0006680988661184432,True
26,1,1,SELF,v_b,6,20.246018410506487,20.24601812289976,20.24601812289976,0.9999999857944055,0.00016855618223339484,0.9999999857944055,0.0006387364415879774,True
26,1,1,SELF,v_b,7,18.725083986656003,18.72508369205087,18.72508369205087,0.9999999842668191,0.00017738759749214448,0.9999999842668191,0.0006352651335839373,True
26,1,1,SELF,v_b,8,20.3763980243286,20.376397672371258,20.376397672371258,0.9999999827272051,0.00018586443213336923,0.9999999827272051,0.0006515080385706189,True
26,1,1,SELF,v_b,9,20.281631863032214,20.281631468099654,20.281631468099654,0.9999999805275748,0.00019734448984984118,0.9999999805275748,0.0006640248938535338,True
26,1,1,SELF,v_b,10,20.202089888449738,20.202089538759584,20.202089538759584,0.999999982690397,0.00018606236465572613,0.999999982690397,0.0006414854078577537,True
26,1,1,SELF,v_b,11,16.628651131980057,16.628650887341646,16.628650887341646,0.9999999852881386,0.0001715334386332631,0.9999999852881386,0.0006299129165411906,True
26,1,1,SELF,v_b,12,20.616513561087004,20.616513173928393,20.616513173928393,0.9999999812209465,0.00019379913460823177,0.9999999812209465,0.0006692577457485139,True
26,1,1,SELF,v_b,13,20.761662355367008,20.761661975080848,20.761661975080848,0.9999999816832509,0.0001913987867533846,0.9999999816832509,0.0006733892615201031,True
26,1,1,SELF,v_b,14,20.58423636299673,20.58423604625184,20.58423604625184,0.9999999846122593,0.00017542941429531052,0.9999999846122593,0.000652904635957871,True
26,1,1,SELF,v_b,15,18.60114980570052,18.60114945675336,18.60114945675336,0.9999999812405598,0.00019369790424756734,0.9999999812405598,0.0006289701564908915,True
26,1,1,SELF,v_b,16,20.020439102456617,20.02043882981198,20.02043882981198,0.9999999863816854,0.0001650352299242105,0.9999999863816854,0.0006569489495007974,True
26,1,1,SELF,v_b,17,18.782644435834705,18.782644189943525,18.782644189943525,0.9999999869085964,0.0001618110154006366,0.9999999869085964,0.0006298305072830866,True
26,2,2,SELF,q_b,0,34.96977501304955,34.96977142656289,34.96977142656289,0.9999998974403852,0.0004529008951245857,0.9999998974403852,0.0015684055433662497,True
26,2,2,SELF,q_b,1,30.49173639039281,30.491732477095805,30.491732477095805,0.9999998716604082,0.0005066351437084045,0.9999998716604082,0.001573037471324288,True
26,2,2,SELF,q_b,2,29.047805323854988,29.047801189871624,29.047801189871624,0.9999998576834526,0.0005335101464051268,0.9999998576834526,0.0015701485479834851,True
26,2,2,SELF,q_b,3,32.74211605068648,32.74211229135073,32.74211229135073,0.9999998851834823,0.00047920040071656127,0.9999998851834823,0.0015621186726828583,True
26,2,2,SELF,q_b,4,29.900180378737648,29.900176270903273,29.900176270903273,0.9999998626150638,0.0005241849438510682,0.9999998626150638,0.0015703612154279764,True
26,2,2,SELF,q_b,5,30.85475586372473,30.85475181690879,30.85475181690879,0.9999998688430414,0.000512165892698799,0.9999998688430414,0.0015693328993545033,True
26,2,2,SELF,q_b,6,35.928944277880824,35.92894048539095,35.92894048539095,0.9999998944447173,0.00045946768776917367,0.9999998944447173,0.0015804855466875324,True
26,2,2,SELF,q_b,7,33.39488996881059,33.39488669423056,33.39488669423056,0.9999999019436796,0.0004428460599873291,0.9999999019436796,0.0015569964151094665,True
26,2,2,SELF,q_b,8,36.5450719869142,36.54506835167597,36.54506835167597,0.9999999005272658,0.0004460330253971909,0.9999999005272658,0.001567641864472426,True
26,2,2,SELF,q_b,9,36.31813071428923,36.31812691829445,36.31812691829445,0.9999998954793459,0.000457210344327565,0.9999998954793459,0.0015663059783053072,True
26,2,2,SELF,q_b,10,35.936124845603715,35.93612095941624,35.93612095941624,0.9999998918584715,0.00046506241191304607,0.9999998918584715,0.0015675076096376861,True
26,2,2,SELF,q_b,11,30.83279783358611,30.832793694756447,30.832793694756447,0.9999998657653553,0.0005181402061170771,0.9999998657653553,0.0015700441179563524,True
26,2,2,SELF,q_b,12,36.9798755273721,36.97987178783936,36.97987178783936,0.999999898876546,0.0004497186890392807,0.999999898876546,0.0015806984561638397,True
26,2,2,SELF,q_b,13,36.59419710691159,36.59419331204041,36.59419331204041,0.9999998962985535,0.00045541506810962615,0.9999998962985535,0.0015690338994565917,True
26,2,2,SELF,q_b,14,36.29003496927584,36.29003110912163,36.29003110912163,0.9999998936304633,0.0004612364509690308,0.9999998936304633,0.0015750640031669658,True
26,2,2,SELF,q_b,15,30.86796251034635,30.867958679022625,30.867958679022625,0.9999998758802521,0.0004982363716316967,0.9999998758802521,0.0015531889994487645,True
26,2,2,SELF,q_b,16,35.584902390461636,35.58489872755127,35.58489872755127,0.9999998970656059,0.00045372764869468636,0.9999998970656059,0.0015646302415705448,True
26,2,2,SELF,q_b,17,32.29255870675625,32.29255501987164,32.29255501987164,0.9999998858286627,0.0004778521351018571,0.9999998858286627,0.0015583280291675053,True
26,2,2,SELF,v_b,0,19.153688479385956,19.153688248506786,19.153688248506786,0.9999999879459682,0.00015526770926136378,0.9999999879459682,0.000637501068753677,True
26,2,2,SELF,v_b,1,16.636358888605603,16.63635849745629,16.63635849745629,0.9999999764882859,0.00021684885509909934,0.9999999764882859,0.0006468432532229314,True
26,2,2,SELF,v_b,2,15.010344147416728,15.010343776646524,15.010343776646524,0.9999999752990204,0.00022226550949245715,0.9999999752990204,0.0006778134795954526,True
26,2,2,SELF,v_b,3,18.184373289166373,18.184372976176054,18.184372976176054,0.9999999827879512,0.00018553731596344085,0.9999999827879512,0.000636423190553514,True
26,2,2,SELF,v_b,4,15.183658907512257,15.183658722260871,15.183658722260871,0.9999999877992922,0.0001562095183094242,0.9999999877992922,0.0006473101679402907,True
26,2,2,SELF,v_b,5,16.870504561643607,16.87050433375518,16.87050433375518,0.999999986491902,0.00016436603612419344,0.999999986491902,0.0006236394081146184,True
26,2,2,SELF,v_b,6,19.727320696805567,19.727320412602,19.727320412602,0.9999999855934026,0.0001697444929051376,0.9999999855934026,0.0006501558252739478,True
26,2,2,SELF,v_b,7,18.342884240548837,18.342884027792685,18.342884027792685,0.9999999884011614,0.00015230782957339502,0.9999999884011614,0.0006409409828325753,True
26,2,2,SELF,v_b,8,20.023521506310573,20.023521268854168,20.023521268854168,0.9999999881411267,0.00015400566492423376,0.9999999881411267,0.0006605051881908648,True
26,2,2,SELF,v_b,9,20.017806776207962,20.01780655098967,20.01780655098967,0.9999999887491025,0.00015000597565888288,0.9999999887491025,0.0006160522323008617,True
26,2,2,SELF,v_b,10,19.714450894071547,19.714450629660078,19.714450629660078,0.9999999865879364,0.00016378072329507353,0.9999999865879364,0.0005985497238120703,True
26,2,2,SELF,v_b,11,16.59719387840182,16.59719367224908,16.59719367224908,0.9999999875790605,0.0001576130600690513,0.9999999875790605,0.0006440319036097501,True
26,2,2,SELF,v_b,12,20.352643714915487,20.352643451692206,20.352643451692206,0.9999999870668752,0.0001608298716244384,0.9999999870668752,0.0006573703378707418,True
26,2,2,SELF,v_b,13,20.22063280278758,20.220632485161598,20.220632485161598,0.999999984291986,0.00017724566495591423,0.999999984291986,0.0006469200656772604,True
26,2,2,SELF,v_b,14,20.430754732771966,20.43075439058418,20.43075439058418,0.999999983251339,0.00018302273054441004,0.999999983251339,0.0006579251813213251,True
26,2,2,SELF,v_b,15,17.33638018002533,17.336379862043977,17.336379862043977,0.9999999816581461,0.00019152990828928782,0.9999999816581461,0.0006808849994192341,True
26,2,2,SELF,v_b,16,19.615278678382737,19.615278485342316,19.615278485342316,0.9999999901586705,0.00014029489406448074,0.9999999901586705,0.000674550785306157,True
26,2,2,SELF,v_b,17,18.078662786929552,18.078662469949453,18.078662469949453,0.9999999824666181,0.00018726121245845999,0.9999999824666181,0.0006418192038252998,True
26,3,3,SELF,q_b,0,35.987878082469834,35.98787434286871,35.98787434286871,0.9999998960872014,0.0004558789178292936,0.9999998960872014,0.0015812233248257233,True
26,3,3,SELF,q_b,1,30.676129796326144,30.676125767421745,30.676125767421745,0.9999998686632106,0.0005125168905711779,0.9999998686632106,0.0015654701631337465,True
26,3,3,SELF,q_b,2,28.740427321499357,28.740422786873598,28.740422786873598,0.9999998422213522,0.0005617448462043065,0.9999998422213522,0.0015758969304045176,True
26,3,3,SELF,q_b,3,33.44185866145384,33.44185496957873,33.44185496957873,0.9999998896031721,0.00046988684295281837,0.9999998896031721,0.001577163389408714,True
26,3,3,SELF,q_b,4,29.405150273394774,29.405146107706056,29.405146107706056,0.9999998583347244,0.0005322880167298917,0.9999998583347244,0.0015622279744107383,True
26,3,3,SELF,q_b,5,31.36033726504045,31.36033312005619,31.36033312005619,0.9999998678271785,0.0005141455312329217,0.9999998678271785,0.0015763958258604193,True
26,3,3,SELF,q_b,6,37.001097400228616,37.0010936207747,37.0010936207747,0.9999998978556263,0.0004519831171059486,0.9999998978556263,0.0015733389790150447,True
26,3,3,SELF,q_b,7,34.508054051008635,34.50805027190735,34.50805027190735,0.9999998904863984,0.000468003411390062,0.9999998904863984,0.0015549837775154214,True
26,3,3,SELF,q_b,8,37.62499723272626,37.62499301476872,37.62499301476872,0.999999887894808,0.0004735085776836596,0.999999887894808,0.0015645362571096034,True
26,3,3,SELF,q_b,9,37.159562149250014,37.1595583209515,37.1595583209515,0.9999998969767593,0.00045392342129389296,0.9999998969767593,0.0015732557970524327,True
26,3,3,SELF,q_b,10,37.10389688878088,37.103892796594785,37.103892796594785,0.9999998897100726,0.0004696592848507909,0.9999998897100726,0.0015805869618037286,True
26,3,3,SELF,q_b,11,30.961929838319204,30.961925172747492,30.961925172747492,0.9999998493126321,0.0005489760602114121,0.9999998493126321,0.0015795797587105434,True
26,3,3,SELF,q_b,12,38.228175322552254,38.22817156095538,38.22817156095538,0.9999999016014539,0.00044361817344434277,0.9999999016014539,0.001570608164328949,True
26,3,3,SELF,q_b,13,37.796199980995254,37.79619600102934,37.79619600102934,0.9999998946993105,0.0004589132481878527,0.9999998946993105,0.0015909758869784986,True
26,3,3,SELF,q_b,14,37.33880503434238,37.33880104529341,37.33880104529341,0.9999998931661319,0.00046224206425422046,0.9999998931661319,0.0015715666602346763,True
26,3,3,SELF,q_b,15,31.246002674203837,31.245998709046166,31.245998709046166,0.9999998730987221,0.0005037881909436751,0.9999998730987221,0.0015697822489710118,True
26,3,3,SELF,q_b,16,36.424033112109925,36.42402928392594,36.42402928392594,0.9999998948995029,0.00045847680898080653,0.9999998948995029,0.001567348088121596,True
26,3,3,SELF,q_b,17,33.74811146407824,33.748107650371324,33.748107650371324,0.9999998869949531,0.000475405177612664,0.9999998869949531,0.001563861355357195,True
26,3,3,SELF,v_b,0,19.4587968401493,19.4587966207905,19.4587966207905,0.9999999887270111,0.00015015317600573775,0.9999999887270111,0.0006470186180873676,True
26,3,3,SELF,v_b,1,16.724994734976853,16.724994431814338,16.724994431814338,0.9999999818736854,0.0001904012271846882,0.9999999818736854,0.0006297868432917806,True
26,3,3,SELF,v_b,2,14.802032836027037,14.802032545425543,14.802032545425543,0.9999999803674606,0.00019815417347311172,0.9999999803674606,0.0006712409512175747,True
26,3,3,SELF,v_b,3,18.48020040593495,18.480200071407996,18.480200071407996,0.9999999818980884,0.00019027301776417904,0.9999999818980884,0.0006541383824191894,True
26,3,3,SELF,v_b,4,15.263551831731675,15.263551537847873,15.263551537847873,0.9999999807460409,0.00019623434002127664,0.9999999807460409,0.0006525462004620846,True
26,3,3,SELF,v_b,5,17.11911541920911,17.119115141501954,17.119115141501954,0.9999999837779495,0.00018012245462755878,0.9999999837779495,0.0006455619779589702,True
26,3,3,SELF,v_b,6,19.965290696066802,19.965290404858727,19.965290404858727,0.9999999854142833,0.00017079646030390748,0.9999999854142833,0.0006377948248033336,True
26,3,3,SELF,v_b,7,18.71983770885545,18.719837346152268,18.719837346152268,0.999999980624662,0.00019685190808512422,0.999999980624662,0.0006904391940379873,True
26,3,3,SELF,v_b,8,20.237929482373183,20.237929131427883,20.237929131427883,0.9999999826590315,0.00018623086466674474,0.9999999826590315,0.0006620433559440103,True
26,3,3,SELF,v_b,9,19.9997541356001,19.99975377859907,19.99975377859907,0.9999999821497292,0.00018894586334192157,0.9999999821497292,0.0006583496503431689,True
26,3,3,SELF,v_b,10,19.643431539658636,19.643431226992565,19.643431226992565,0.99999998408292,0.0001784212929950587,0.99999998408292,0.000656969344369195,True
26,3,3,SELF,v_b,11,16.52285863454106,16.522858237909002,16.522858237909002,0.9999999759949494,0.00021911206906178443,0.9999999759949494,0.0006651349722405184,True
26,3,3,SELF,v_b,12,20.567470014957365,20.56746970915257,20.56746970915257,0.9999999851316279,0.000172443445916686,0.9999999851316279,0.0006732713021188275,True
26,3,3,SELF,v_b,13,20.4141911227898,20.414190788293322,20.414190788293322,0.9999999836145124,0.00018102754740485368,0.9999999836145124,0.0006343110520247362,True
26,3,3,SELF,v_b,14,20.549212326603936,20.549212115366352,20.549212115366352,0.9999999897204048,0.0001433847571532739,0.9999999897204048,0.000643473830596427,True
26,3,3,SELF,v_b,15,17.65082682701669,17.650826527084266,17.650826527084266,0.9999999830074575,0.00018435043487029568,0.9999999830074575,0.0006105695414979883,True
26,3,3,SELF,v_b,16,19.819410882689752,19.81941057880262,19.81941057880262,0.9999999846671966,0.0001751159741170519,0.9999999846671966,0.0006374303997937312,True
26,3,3,SELF,v_b,17,18.647253924121777,18.647253670997678,18.647253670997678,0.9999999864256635,0.00016476853677207344,0.9999999864256635,0.0006876192036177973,True
11,0,0,SELF,q_b,0,41.84664672839242,41.84664237852012,41.84664237852012,0.9999998960520702,0.0004559559734884895,0.9999998960520702,0.0015652112594943181,True
11,0,0,SELF,q_b,1,35.27685859183495,35.276854943421405,35.276854943421405,0.9999998965777087,0.0004548016851355149,0.9999998965777087,0.001572343431499933,True
11,0,0,SELF,q_b,2,34.97457782213709,34.97457405876336,34.97457405876336,0.9999998923968789,0.0004639032573550151,0.9999998923968789,0.0015860887058187698,True
11,0,0,SELF,q_b,3,39.86746445587199,39.867460622561005,39.867460622561005,0.9999999038486386,0.00043852333410124273,0.9999999038486386,0.001582050622040501,True
11,0,0,SELF,q_b,4,35.483399118513425,35.48339544273305,35.48339544273305,0.9999998964084482,0.0004551736967952089,0.9999998964084482,0.0015791197243469372,True
11,0,0,SELF,q_b,5,38.014087167362135,38.01408364657715,38.01408364657715,0.9999999073820983,0.000430390283378494,0.9999999073820983,0.001578308972468477,True
11,0,0,SELF,q_b,6,41.3188861451857,41.31888209570194,41.31888209570194,0.9999999019943628,0.0004427315952965124,0.9999999019943628,0.0015790449345826903,True
11,0,0,SELF,q_b,7,40.313650832015085,40.313647292753366,40.313647292753366,0.9999999122068668,0.00041903014176317507,0.9999999122068668,0.0015768173523078293,True
11,0,0,SELF,q_b,8,44.587439060219374,44.58743481021291,44.58743481021291,0.9999999046815302,0.000436619893415079,0.9999999046815302,0.0015596013563374382,True
11,0,0,SELF,q_b,9,45.78218959128535,45.782185137200315,45.782185137200315,0.999999902711402,0.00044110904206090047,0.999999902711402,0.0015608905576980853,True
11,0,0,SELF,q_b,10,44.60207994099999,44.602075651048516,44.602075651048516,0.9999999038172327,0.00043859494502398387,0.9999999038172327,0.0015427965765668497,True
11,0,0,SELF,q_b,11,34.84968771989608,34.84968359642448,34.84968359642448,0.9999998816783772,0.0004864598980499945,0.9999998816783772,0.0015777725157069143,True
11,0,0,SELF,q_b,12,45.550152308042485,45.55014794819683,45.55014794819683,0.9999999042847184,0.0004375277755284005,0.9999999042847184,0.0015702088578980024,True
11,0,0,SELF,q_b,13,46.631199783648945,46.63119552535791,46.63119552535791,0.9999999086815039,0.0004273604856158681,0.9999999086815039,0.0015556590471222968,True
11,0,0,SELF,q_b,14,44.71778997575265,44.717785896398915,44.717785896398915,0.9999999087755961,0.000427140258005992,0.9999999087755961,0.001554443061820318,True
11,0,0,SELF,q_b,15,34.787642316873644,34.78763838567242,34.78763838567242,0.9999998869943187,0.00047540651125203257,0.9999998869943187,0.0015776342012474842,True
11,0,0,SELF,q_b,16,41.53219199385506,41.53218810095887,41.53218810095887,0.9999999062679815,0.0004329711645552224,0.9999999062679815,0.0015681958720803071,True
11,0,0,SELF,q_b,17,40.717726418197,40.7177225486831,40.7177225486831,0.9999999049673387,0.00043596480840585306,0.9999999049673387,0.0015708527679394104,True
11,0,0,SELF,v_b,0,20.02618209455806,20.026181776542813,20.026181776542813,0.9999999841200262,0.00017821319756673506,0.9999999841200262,0.000672484498517834,True
11,0,0,SELF,v_b,1,17.51008232136205,17.51008212239802,17.51008212239802,0.9999999886371735,0.00015075028865949014,0.9999999886371735,0.0006781101210459134,True
11,0,0,SELF,v_b,2,17.156992497426785,17.156992057923983,17.156992057923983,0.999999974383459,0.0002263472506443665,0.999999974383459,0.000652553408663564,True
11,0,0,SELF,v_b,3,19.057168442093527,19.057168087333704,19.057168087333704,0.999999981384442,0.00019295365268748063,0.999999981384442,0.0006416855014591242,True
11,0,0,SELF,v_b,4,17.19160620732693,17.191605942221067,17.191605942221067,0.9999999845793429,0.00017561694424561694,0.9999999845793429,0.0006843679918480988,True
11,0,0,SELF,v_b,5,18.18677119570609,18.186770922571103,18.186770922571103,0.999999984981667,0.00017331088417403182,0.999999984981667,0.0006650436695528078,True
11,0,0,SELF,v_b,6,19.465231308289717,19.465231085559903,19.465231085559903,0.9999999885575563,0.00015127750819801788,0.9999999885575563,0.0006436657258801819,True
11,0,0,SELF,v_b,7,19.40101577011275,19.401015458172164,19.401015458172164,0.9999999839214302,0.00017932410895020036,0.9999999839214302,0.0006675985151996945,True
11,0,0,SELF,v_b,8,20.90692198773398,20.90692170616056,20.90692170616056,0.999999986532048,0.0001641216031345458,0.999999986532048,0.000655741532580792,True
11,0,0,SELF,v_b,9,21.447899197775456,21.447898826867117,21.447898826867117,0.9999999827065422,0.000185975569914071,0.9999999827065422,0.0006697093354052032,True
11,0,0,SELF,v_b,10,21.087447933913356,21.087447674487773,21.087447674487773,0.9999999876976302,0.00015685896941579087,0.9999999876976302,0.0006599133484489449,True
11,0,0,SELF,v_b,11,16.90109961600886,16.901099279157595,16.901099279157595,0.9999999800692693,0.00019965334287107248,0.9999999800692693,0.0006673714972709095,True
11,0,0,SELF,v_b,12,21.167882485974644,21.167882270190294,21.167882270190294,0.9999999898060493,0.00014278619837564515,0.9999999898060493,0.0006400891093058574,True
11,0,0,SELF,v_b,13,22.034020488170178,22.034020181802784,22.034020181802784,0.9999999860957107,0.0001667590337159632,0.9999999860957107,0.0006289276740059446,True
11,0,0,SELF,v_b,14,20.815464076627322,20.815463789963804,20.815463789963804,0.9999999862283389,0.0001659618006966471,0.9999999862283389,0.0006286370709045181,True
11,0,0,SELF,v_b,15,17.36491833861219,17.36491807794111,17.36491807794111,0.9999999849886377,0.0001732706592524465,0.9999999849886377,0.0006696711884681399,True
11,0,0,SELF,v_b,16,19.92614540654945,19.926145026087735,19.926145026087735,0.9999999809064068,0.00019541541029722574,0.9999999809064068,0.0006610879938698458,True
11,0,0,SELF,v_b,17,19.530764704284167,19.530764454211134,19.530764454211134,0.9999999871959426,0.0001600253460054894,0.9999999871959426,0.0006291302628613483,True
11,1,1,SELF,q_b,0,41.43979936895293,41.43979562602565,41.43979562602565,0.9999999096779584,0.0004250224414958479,0.9999999096779584,0.00155707639522238,True
11,1,1,SELF,q_b,1,35.61002819702128,35.610024606209564,35.610024606209564,0.9999998991629072,0.00044908148053998903,0.9999998991629072,0.0015756472061465114,True
11,1,1,SELF,q_b,2,35.70709909724264,35.707095125120595,35.707095125120595,0.9999998887581981,0.00047168166418469476,0.9999998887581981,0.0015882043284474216,True
11,1,1,SELF,q_b,3,39.35915880787797,39.359155030967024,39.359155030967024,0.999999904039846,0.0004380870919384945,0.999999904039846,0.0015745660307617902,True
11,1,1,SELF,q_b,4,35.81666516214146,35.81666159007458,35.81666159007458,0.9999999002680214,0.0004466138696822544,0.9999999002680214,0.0015843837041745587,True
11,1,1,SELF,q_b,5,38.53954838669898,38.539544708629755,38.539544708629755,0.9999999045637694,0.00043688952058193215,0.9999999045637694,0.001581108318569195,True
11,1,1,SELF,q_b,6,41.52166647039699,41.521662444640555,41.521662444640555,0.9999999030444399,0.000440353394156899,0.9999999030444399,0.0015611650809461174,True
11,1,1,SELF,q_b,7,39.669696668198135,39.669692775158154,39.669692775158154,0.9999999018636312,0.00044302678144129395,0.9999999018636312,0.001573242231370168,True
11,1,1,SELF,q_b,8,43.77403881306993,43.77403427944776,43.77403427944776,0.9999998964312572,0.0004551235828811065,0.9999998964312572,0.0015617881173162467,True
11,1,1,SELF,q_b,9,45.0193114853524,45.019307483637085,45.019307483637085,0.9999999111111392,0.00042163694579247084,0.9999999111111392,0.001549127117165649,True
11,1,1,SELF,q_b,10,43.92790898012665,43.92790454245655,43.92790454245655,0.9999998989783442,0.0004494922714331934,0.9999998989783442,0.001557934805501207,True
11,1,1,SELF,q_b,11,34.624121663604484,34.624117715568374,34.624117715568374,0.9999998859744039,0.0004775470451155895,0.9999998859744039,0.0015699526341111806,True
11,1,1,SELF,q_b,12,44.782695747118346,44.782691545646564,44.782691545646564,0.9999999061809096,0.0004331722206082928,0.9999999061809096,0.0015581302824793852,True
11,1,1,SELF,q_b,13,45.93463831295812,45.934633979269435,45.934633979269435,0.9999999056553215,0.0004343838729016133,0.9999999056553215,0.0015509547666353333,True
11,1,1,SELF,q_b,14,43.94275812895089,43.94275398491701,43.94275398491701,0.9999999056947252,0.0004342931511652441,0.9999999056947252,0.0015632546665132919,True
11,1,1,SELF,q_b,15,34.376699161582486,34.37669532797773,34.37669532797773,0.9999998884824648,0.0004722658776330372,0.9999998884824648,0.0015764070505057516,True
11,1,1,SELF,q_b,16,41.066365905851455,41.06636206612498,41.06636206612498,0.9999999064994822,0.0004324361543387893,0.9999999064994822,0.0015880018728347462,True
11,1,1,SELF,q_b,17,40.34984490040392,40.349840747168145,40.349840747168145,0.9999998970693497,0.00045371939637196617,0.9999998970693497,0.0015752228560042586,True
11,1,1,SELF,v_b,0,19.84456640697247,19.844566086725777,19.844566086725777,0.999999983862248,0.00017965383499044495,0.999999983862248,0.0006493544667957933,True
11,1,1,SELF,v_b,1,17.474216539530225,17.474216322383427,17.474216322383427,0.9999999875733028,0.00015764958321193143,0.9999999875733028,0.0006793654710419873,True
11,1,1,SELF,v_b,2,17.270052197636144,17.27005195319186,17.27005195319186,0.9999999858457704,0.00016825116779033592,0.9999999858457704,0.0006398136790592193,True
11,1,1,SELF,v_b,3,18.84841818364268,18.848417942336056,18.848417942336056,0.9999999871975134,0.0001600155310633156,0.9999999871975134,0.0006311886950191939,True
11,1,1,SELF,v_b,4,17.389317118213185,17.389316854717965,17.389316854717965,0.9999999848472934,0.00017408449161630655,0.9999999848472934,0.0006473252244550929,True
