panel,step,condition,suite,task_id,init_state_id,env_seed,policy_seed_root,global_task_id,teacher_demo,video_ordinal,agentview_success,dual_success,agentview_steps,dual_steps
train,1500,correct,libero_object,2,32,7,7,12,48,32,1,0,183,280
train,1500,correct,libero_object,2,33,7,7,12,49,33,1,1,135,111
train,1500,correct,libero_object,2,34,7,7,12,47,34,1,1,116,123
train,1500,correct,libero_object,2,35,7,7,12,46,35,1,1,129,130
train,1500,correct,libero_object,4,32,7,7,14,47,32,1,1,147,153
train,1500,correct,libero_object,4,33,7,7,14,46,33,0,0,280,280
train,1500,correct,libero_object,4,34,7,7,14,49,34,1,1,136,126
train,1500,correct,libero_object,4,35,7,7,14,48,35,1,1,136,137
train,1500,correct,libero_object,5,32,7,7,15,48,32,0,1,280,174
train,1500,correct,libero_object,5,33,7,7,15,47,33,1,1,129,170
train,1500,correct,libero_object,5,34,7,7,15,46,34,0,0,280,280
train,1500,correct,libero_object,5,35,7,7,15,49,35,0,1,280,201
train,1500,correct,libero_object,6,32,7,7,16,48,32,1,1,138,141
train,1500,correct,libero_object,6,33,7,7,16,46,33,1,1,167,162
train,1500,correct,libero_object,6,34,7,7,16,47,34,1,1,139,138
train,1500,correct,libero_object,6,35,7,7,16,49,35,1,1,141,142
train,1500,correct,libero_object,8,32,7,7,18,47,32,1,0,155,280
train,1500,correct,libero_object,8,33,7,7,18,49,33,1,1,145,145
train,1500,correct,libero_object,8,34,7,7,18,46,34,1,1,136,137
train,1500,correct,libero_object,8,35,7,7,18,48,35,1,1,151,152
train,1500,correct,libero_object,9,32,7,7,19,46,32,1,1,171,120
train,1500,correct,libero_object,9,33,7,7,19,47,33,1,1,115,106
train,1500,correct,libero_object,9,34,7,7,19,49,34,1,1,110,109
train,1500,correct,libero_object,9,35,7,7,19,48,35,1,1,122,122
train,1500,correct,libero_spatial,0,32,7,7,0,48,32,1,1,79,76
train,1500,correct,libero_spatial,0,33,7,7,0,46,33,0,0,220,220
train,1500,correct,libero_spatial,0,34,7,7,0,47,34,1,1,85,83
train,1500,correct,libero_spatial,0,35,7,7,0,49,35,1,1,100,91
train,1500,correct,libero_spatial,2,32,7,7,2,49,32,1,1,95,94
train,1500,correct,libero_spatial,2,33,7,7,2,47,33,1,1,99,97
train,1500,correct,libero_spatial,2,34,7,7,2,48,34,1,1,96,98
train,1500,correct,libero_spatial,2,35,7,7,2,46,35,1,1,98,95
train,1500,correct,libero_spatial,4,32,7,7,4,46,32,1,1,185,125
train,1500,correct,libero_spatial,4,33,7,7,4,49,33,1,1,170,166
train,1500,correct,libero_spatial,4,34,7,7,4,48,34,1,0,152,220
train,1500,correct,libero_spatial,4,35,7,7,4,47,35,1,1,149,135
train,1500,correct,libero_spatial,5,32,7,7,5,49,32,0,0,220,220
train,1500,correct,libero_spatial,5,33,7,7,5,47,33,1,1,90,85
train,1500,correct,libero_spatial,5,34,7,7,5,46,34,1,1,95,93
train,1500,correct,libero_spatial,5,35,7,7,5,48,35,1,1,89,80
train,1500,correct,libero_spatial,7,32,7,7,7,49,32,1,1,160,150
train,1500,correct,libero_spatial,7,33,7,7,7,46,33,1,1,183,194
train,1500,correct,libero_spatial,7,34,7,7,7,48,34,1,1,160,183
train,1500,correct,libero_spatial,7,35,7,7,7,47,35,1,1,135,163
train,1500,correct,libero_spatial,9,32,7,7,9,46,32,1,1,110,112
train,1500,correct,libero_spatial,9,33,7,7,9,47,33,1,1,118,118
train,1500,correct,libero_spatial,9,34,7,7,9,48,34,1,1,106,132
train,1500,correct,libero_spatial,9,35,7,7,9,49,35,1,0,118,220
validation,1500,same_task_other,libero_10,1,0,7,7,31,14,0,1,0,489,520
validation,1500,same_task_other,libero_10,1,1,7,7,31,26,1,0,0,520,520
validation,1500,same_task_other,libero_10,1,2,7,7,31,20,2,1,1,387,307
validation,1500,same_task_other,libero_10,1,3,7,7,31,49,3,1,1,377,255
validation,1500,same_task_other,libero_10,1,4,7,7,31,32,4,0,1,520,367
validation,1500,same_task_other,libero_10,1,5,7,7,31,35,5,0,1,520,386
validation,1500,same_task_other,libero_10,1,6,7,7,31,1,6,0,1,520,323
validation,1500,same_task_other,libero_10,1,7,7,7,31,28,7,0,1,520,260
validation,1500,same_task_other,libero_10,1,8,7,7,31,48,8,1,1,342,331
validation,1500,same_task_other,libero_10,1,9,7,7,31,12,9,0,0,520,520
validation,1500,same_task_other,libero_10,1,10,7,7,31,16,10,1,0,293,520
validation,1500,same_task_other,libero_10,1,11,7,7,31,45,11,0,1,520,312
validation,1500,same_task_other,libero_10,1,12,7,7,31,6,12,1,0,440,520
validation,1500,same_task_other,libero_10,1,13,7,7,31,10,13,1,0,283,520
validation,1500,same_task_other,libero_10,1,14,7,7,31,29,14,1,1,439,391
validation,1500,same_task_other,libero_10,1,15,7,7,31,5,15,0,0,520,520
validation,1500,same_task_other,libero_10,1,16,7,7,31,2,16,1,1,281,280
validation,1500,same_task_other,libero_10,1,17,7,7,31,0,17,0,0,520,520
validation,1500,same_task_other,libero_10,1,18,7,7,31,9,18,0,0,520,520
validation,1500,same_task_other,libero_10,1,19,7,7,31,41,19,0,0,520,520
validation,1500,same_task_other,libero_10,1,20,7,7,31,38,20,1,1,279,301
validation,1500,same_task_other,libero_10,1,21,7,7,31,40,21,0,1,520,366
validation,1500,same_task_other,libero_10,1,22,7,7,31,19,22,1,1,372,331
validation,1500,same_task_other,libero_10,1,23,7,7,31,15,23,0,0,520,520
validation,1500,same_task_other,libero_10,1,24,7,7,31,17,24,1,0,332,520
validation,1500,same_task_other,libero_10,1,25,7,7,31,24,25,0,0,520,520
validation,1500,same_task_other,libero_10,1,26,7,7,31,4,26,0,0,520,520
validation,1500,same_task_other,libero_10,1,27,7,7,31,21,27,1,0,483,520
validation,1500,same_task_other,libero_10,1,28,7,7,31,37,28,0,0,520,520
validation,1500,same_task_other,libero_10,1,29,7,7,31,42,29,1,1,297,331
validation,1500,same_task_other,libero_10,1,30,7,7,31,13,30,0,0,520,520
validation,1500,same_task_other,libero_10,1,31,7,7,31,39,31,1,1,308,442
validation,1500,same_task_other,libero_10,1,32,7,7,31,8,32,1,0,427,520
validation,1500,same_task_other,libero_10,1,33,7,7,31,7,33,0,0,520,520
validation,1500,same_task_other,libero_10,1,34,7,7,31,30,34,0,0,520,520
validation,1500,same_task_other,libero_10,1,35,7,7,31,33,35,0,1,520,436
validation,1500,same_task_other,libero_10,1,36,7,7,31,27,36,0,1,520,352
validation,1500,same_task_other,libero_10,1,37,7,7,31,34,37,1,1,282,282
validation,1500,same_task_other,libero_10,1,38,7,7,31,23,38,1,1,306,337
validation,1500,same_task_other,libero_10,1,39,7,7,31,44,39,0,1,520,416
validation,1500,same_task_other,libero_10,1,40,7,7,31,3,40,0,0,520,520
validation,1500,same_task_other,libero_10,1,41,7,7,31,43,41,1,0,361,520
validation,1500,same_task_other,libero_10,1,42,7,7,31,11,42,0,0,520,520
validation,1500,same_task_other,libero_10,1,43,7,7,31,36,43,1,0,363,520
validation,1500,same_task_other,libero_10,1,44,7,7,31,31,44,0,0,520,520
validation,1500,same_task_other,libero_10,1,45,7,7,31,25,45,0,0,520,520
validation,1500,same_task_other,libero_10,1,46,7,7,31,22,46,0,0,520,520
validation,1500,same_task_other,libero_10,1,47,7,7,31,47,47,0,1,520,421
validation,1500,same_task_other,libero_10,1,48,7,7,31,46,48,1,1,337,292
validation,1500,same_task_other,libero_10,1,49,7,7,31,18,49,0,0,520,520
validation,1500,same_task_other,libero_10,2,0,7,7,32,33,0,0,0,520,520
validation,1500,same_task_other,libero_10,2,1,7,7,32,2,1,0,0,520,520
validation,1500,same_task_other,libero_10,2,2,7,7,32,29,2,0,0,520,520
validation,1500,same_task_other,libero_10,2,3,7,7,32,25,3,0,0,520,520
validation,1500,same_task_other,libero_10,2,4,7,7,32,4,4,0,0,520,520
validation,1500,same_task_other,libero_10,2,5,7,7,32,9,5,0,0,520,520
validation,1500,same_task_other,libero_10,2,6,7,7,32,32,6,0,0,520,520
validation,1500,same_task_other,libero_10,2,7,7,7,32,10,7,0,0,520,520
validation,1500,same_task_other,libero_10,2,8,7,7,32,0,8,0,0,520,520
validation,1500,same_task_other,libero_10,2,9,7,7,32,42,9,0,0,520,520
validation,1500,same_task_other,libero_10,2,10,7,7,32,20,10,0,0,520,520
validation,1500,same_task_other,libero_10,2,11,7,7,32,46,11,0,0,520,520
validation,1500,same_task_other,libero_10,2,12,7,7,32,41,12,0,0,520,520
validation,1500,same_task_other,libero_10,2,13,7,7,32,45,13,0,0,520,520
validation,1500,same_task_other,libero_10,2,14,7,7,32,14,14,0,0,520,520
validation,1500,same_task_other,libero_10,2,15,7,7,32,3,15,0,0,520,520
validation,1500,same_task_other,libero_10,2,16,7,7,32,35,16,0,0,520,520
validation,1500,same_task_other,libero_10,2,17,7,7,32,13,17,0,0,520,520
validation,1500,same_task_other,libero_10,2,18,7,7,32,6,18,0,0,520,520
validation,1500,same_task_other,libero_10,2,19,7,7,32,48,19,0,0,520,520
validation,1500,same_task_other,libero_10,2,20,7,7,32,49,20,0,0,520,520
validation,1500,same_task_other,libero_10,2,21,7,7,32,1,21,0,0,520,520
validation,1500,same_task_other,libero_10,2,22,7,7,32,36,22,0,0,520,520
validation,1500,same_task_other,libero_10,2,23,7,7,32,16,23,0,0,520,520
validation,1500,same_task_other,libero_10,2,24,7,7,32,12,24,0,0,520,520
validation,1500,same_task_other,libero_10,2,25,7,7,32,38,25,0,0,520,520
validation,1500,same_task_other,libero_10,2,26,7,7,32,11,26,0,0,520,520
validation,1500,same_task_other,libero_10,2,27,7,7,32,19,27,0,0,520,520
validation,1500,same_task_other,libero_10,2,28,7,7,32,5,28,0,0,520,520
validation,1500,same_task_other,libero_10,2,29,7,7,32,22,29,0,0,520,520
validation,1500,same_task_other,libero_10,2,30,7,7,32,18,30,0,0,520,520
validation,1500,same_task_other,libero_10,2,31,7,7,32,44,31,0,0,520,520
validation,1500,same_task_other,libero_10,2,32,7,7,32,24,32,0,0,520,520
validation,1500,same_task_other,libero_10,2,33,7,7,32,30,33,0,0,520,520
validation,1500,same_task_other,libero_10,2,34,7,7,32,40,34,0,0,520,520
validation,1500,same_task_other,libero_10,2,35,7,7,32,28,35,0,0,520,520
validation,1500,same_task_other,libero_10,2,36,7,7,32,26,36,0,0,520,520
validation,1500,same_task_other,libero_10,2,37,7,7,32,17,37,0,0,520,520
validation,1500,same_task_other,libero_10,2,38,7,7,32,27,38,0,0,520,520
validation,1500,same_task_other,libero_10,2,39,7,7,32,43,39,0,0,520,520
validation,1500,same_task_other,libero_10,2,40,7,7,32,21,40,0,0,520,520
validation,1500,same_task_other,libero_10,2,41,7,7,32,47,41,0,0,520,520
validation,1500,same_task_other,libero_10,2,42,7,7,32,7,42,0,0,520,520
validation,1500,same_task_other,libero_10,2,43,7,7,32,39,43,0,0,520,520
validation,1500,same_task_other,libero_10,2,44,7,7,32,8,44,0,0,520,520
validation,1500,same_task_other,libero_10,2,45,7,7,32,34,45,0,0,520,520
validation,1500,same_task_other,libero_10,2,46,7,7,32,37,46,0,0,520,520
validation,1500,same_task_other,libero_10,2,47,7,7,32,31,47,0,0,520,520
validation,1500,same_task_other,libero_10,2,48,7,7,32,15,48,0,0,520,520
validation,1500,same_task_other,libero_10,2,49,7,7,32,23,49,0,0,520,520
validation,1500,same_task_other,libero_goal,3,0,7,7,23,2,0,0,0,300,300
validation,1500,same_task_other,libero_goal,3,1,7,7,23,30,1,0,0,300,300
validation,1500,same_task_other,libero_goal,3,2,7,7,23,32,2,0,0,300,300
validation,1500,same_task_other,libero_goal,3,3,7,7,23,25,3,0,0,300,300
validation,1500,same_task_other,libero_goal,3,4,7,7,23,1,4,0,0,300,300
validation,1500,same_task_other,libero_goal,3,5,7,7,23,45,5,0,0,300,300
validation,1500,same_task_other,libero_goal,3,6,7,7,23,46,6,0,0,300,300
validation,1500,same_task_other,libero_goal,3,7,7,7,23,36,7,0,0,300,300
validation,1500,same_task_other,libero_goal,3,8,7,7,23,34,8,0,0,300,300
validation,1500,same_task_other,libero_goal,3,9,7,7,23,19,9,0,0,300,300
validation,1500,same_task_other,libero_goal,3,10,7,7,23,17,10,0,0,300,300
validation,1500,same_task_other,libero_goal,3,11,7,7,23,48,11,0,0,300,300
validation,1500,same_task_other,libero_goal,3,12,7,7,23,20,12,0,0,300,300
validation,1500,same_task_other,libero_goal,3,13,7,7,23,47,13,0,0,300,300
validation,1500,same_task_other,libero_goal,3,14,7,7,23,22,14,0,0,300,300
validation,1500,same_task_other,libero_goal,3,15,7,7,23,43,15,0,0,300,300
validation,1500,same_task_other,libero_goal,3,16,7,7,23,21,16,0,1,300,183
validation,1500,same_task_other,libero_goal,3,17,7,7,23,26,17,0,0,300,300
validation,1500,same_task_other,libero_goal,3,18,7,7,23,31,18,0,0,300,300
validation,1500,same_task_other,libero_goal,3,19,7,7,23,29,19,0,0,300,300
validation,1500,same_task_other,libero_goal,3,20,7,7,23,44,20,0,0,300,300
validation,1500,same_task_other,libero_goal,3,21,7,7,23,49,21,0,0,300,300
validation,1500,same_task_other,libero_goal,3,22,7,7,23,3,22,0,0,300,300
validation,1500,same_task_other,libero_goal,3,23,7,7,23,11,23,0,0,300,300
validation,1500,same_task_other,libero_goal,3,24,7,7,23,13,24,0,0,300,300
validation,1500,same_task_other,libero_goal,3,25,7,7,23,28,25,0,0,300,300
validation,1500,same_task_other,libero_goal,3,26,7,7,23,8,26,0,0,300,300
validation,1500,same_task_other,libero_goal,3,27,7,7,23,33,27,0,0,300,300
validation,1500,same_task_other,libero_goal,3,28,7,7,23,15,28,0,0,300,300
validation,1500,same_task_other,libero_goal,3,29,7,7,23,40,29,0,0,300,300
validation,1500,same_task_other,libero_goal,3,30,7,7,23,38,30,0,0,300,300
validation,1500,same_task_other,libero_goal,3,31,7,7,23,5,31,0,0,300,300
validation,1500,same_task_other,libero_goal,3,32,7,7,23,39,32,0,0,300,300
validation,1500,same_task_other,libero_goal,3,33,7,7,23,6,33,0,0,300,300
validation,1500,same_task_other,libero_goal,3,34,7,7,23,9,34,0,0,300,300
validation,1500,same_task_other,libero_goal,3,35,7,7,23,35,35,0,0,300,300
validation,1500,same_task_other,libero_goal,3,36,7,7,23,23,36,0,0,300,300
validation,1500,same_task_other,libero_goal,3,37,7,7,23,16,37,0,0,300,300
validation,1500,same_task_other,libero_goal,3,38,7,7,23,0,38,0,0,300,300
validation,1500,same_task_other,libero_goal,3,39,7,7,23,4,39,0,0,300,300
validation,1500,same_task_other,libero_goal,3,40,7,7,23,41,40,0,0,300,300
validation,1500,same_task_other,libero_goal,3,41,7,7,23,24,41,0,0,300,300
validation,1500,same_task_other,libero_goal,3,42,7,7,23,7,42,0,0,300,300
validation,1500,same_task_other,libero_goal,3,43,7,7,23,18,43,0,0,300,300
validation,1500,same_task_other,libero_goal,3,44,7,7,23,37,44,0,0,300,300
validation,1500,same_task_other,libero_goal,3,45,7,7,23,12,45,0,0,300,300
validation,1500,same_task_other,libero_goal,3,46,7,7,23,27,46,0,0,300,300
validation,1500,same_task_other,libero_goal,3,47,7,7,23,14,47,0,0,300,300
validation,1500,same_task_other,libero_goal,3,48,7,7,23,10,48,0,0,300,300
validation,1500,same_task_other,libero_goal,3,49,7,7,23,42,49,0,0,300,300
validation,1500,same_task_other,libero_goal,6,0,7,7,26,12,0,1,0,102,300
validation,1500,same_task_other,libero_goal,6,1,7,7,26,25,1,1,0,103,300
validation,1500,same_task_other,libero_goal,6,2,7,7,26,39,2,1,1,100,121
validation,1500,same_task_other,libero_goal,6,3,7,7,26,1,3,1,0,98,300
validation,1500,same_task_other,libero_goal,6,4,7,7,26,16,4,1,1,94,114
validation,1500,same_task_other,libero_goal,6,5,7,7,26,8,5,1,0,116,300
validation,1500,same_task_other,libero_goal,6,6,7,7,26,26,6,1,1,114,117
validation,1500,same_task_other,libero_goal,6,7,7,7,26,7,7,1,1,86,111
validation,1500,same_task_other,libero_goal,6,8,7,7,26,46,8,1,1,101,120
validation,1500,same_task_other,libero_goal,6,9,7,7,26,43,9,1,1,82,97
validation,1500,same_task_other,libero_goal,6,10,7,7,26,24,10,1,0,101,300
validation,1500,same_task_other,libero_goal,6,11,7,7,26,27,11,1,1,102,127
validation,1500,same_task_other,libero_goal,6,12,7,7,26,11,12,1,1,103,127
validation,1500,same_task_other,libero_goal,6,13,7,7,26,18,13,1,1,84,111
validation,1500,same_task_other,libero_goal,6,14,7,7,26,2,14,1,1,98,125
validation,1500,same_task_other,libero_goal,6,15,7,7,26,37,15,1,0,97,300
validation,1500,same_task_other,libero_goal,6,16,7,7,26,19,16,1,0,94,300
validation,1500,same_task_other,libero_goal,6,17,7,7,26,17,17,1,0,101,300
validation,1500,same_task_other,libero_goal,6,18,7,7,26,40,18,1,0,90,300
validation,1500,same_task_other,libero_goal,6,19,7,7,26,3,19,1,1,89,126
validation,1500,same_task_other,libero_goal,6,20,7,7,26,10,20,0,0,300,300
validation,1500,same_task_other,libero_goal,6,21,7,7,26,38,21,1,1,102,116
validation,1500,same_task_other,libero_goal,6,22,7,7,26,48,22,1,1,112,112
validation,1500,same_task_other,libero_goal,6,23,7,7,26,44,23,1,1,141,147
validation,1500,same_task_other,libero_goal,6,24,7,7,26,14,24,1,1,93,148
validation,1500,same_task_other,libero_goal,6,25,7,7,26,22,25,1,1,79,127
validation,1500,same_task_other,libero_goal,6,26,7,7,26,28,26,1,1,120,131
validation,1500,same_task_other,libero_goal,6,27,7,7,26,41,27,1,0,90,300
validation,1500,same_task_other,libero_goal,6,28,7,7,26,5,28,1,1,95,116
validation,1500,same_task_other,libero_goal,6,29,7,7,26,33,29,1,1,90,117
validation,1500,same_task_other,libero_goal,6,30,7,7,26,6,30,1,0,89,300
validation,1500,same_task_other,libero_goal,6,31,7,7,26,29,31,1,1,119,116
validation,1500,same_task_other,libero_goal,6,32,7,7,26,9,32,1,0,101,300
validation,1500,same_task_other,libero_goal,6,33,7,7,26,15,33,1,1,90,114
validation,1500,same_task_other,libero_goal,6,34,7,7,26,49,34,1,1,88,127
validation,1500,same_task_other,libero_goal,6,35,7,7,26,30,35,0,0,300,300
validation,1500,same_task_other,libero_goal,6,36,7,7,26,21,36,1,1,108,121
validation,1500,same_task_other,libero_goal,6,37,7,7,26,47,37,1,1,113,123
validation,1500,same_task_other,libero_goal,6,38,7,7,26,20,38,1,1,88,107
validation,1500,same_task_other,libero_goal,6,39,7,7,26,13,39,1,0,107,300
validation,1500,same_task_other,libero_goal,6,40,7,7,26,31,40,1,1,172,147
validation,1500,same_task_other,libero_goal,6,41,7,7,26,45,41,1,1,99,130
validation,1500,same_task_other,libero_goal,6,42,7,7,26,36,42,1,1,87,137
validation,1500,same_task_other,libero_goal,6,43,7,7,26,34,43,1,1,97,132
validation,1500,same_task_other,libero_goal,6,44,7,7,26,0,44,1,1,98,122
validation,1500,same_task_other,libero_goal,6,45,7,7,26,4,45,1,1,95,119
validation,1500,same_task_other,libero_goal,6,46,7,7,26,32,46,1,1,107,117
validation,1500,same_task_other,libero_goal,6,47,7,7,26,42,47,1,0,77,300
validation,1500,same_task_other,libero_goal,6,48,7,7,26,23,48,0,0,300,300
validation,1500,same_task_other,libero_goal,6,49,7,7,26,35,49,1,1,95,135
validation,1500,same_task_other,libero_object,1,0,7,7,11,1,0,1,0,157,280
validation,1500,same_task_other,libero_object,1,1,7,7,11,27,1,1,0,276,280
validation,1500,same_task_other,libero_object,1,2,7,7,11,29,2,1,0,201,280
validation,1500,same_task_other,libero_object,1,3,7,7,11,19,3,1,1,122,134
validation,1500,same_task_other,libero_object,1,4,7,7,11,6,4,1,1,138,171
validation,1500,same_task_other,libero_object,1,5,7,7,11,25,5,1,1,221,234
validation,1500,same_task_other,libero_object,1,6,7,7,11,2,6,1,0,172,280
validation,1500,same_task_other,libero_object,1,7,7,7,11,8,7,1,1,112,208
validation,1500,same_task_other,libero_object,1,8,7,7,11,12,8,1,1,129,183
validation,1500,same_task_other,libero_object,1,9,7,7,11,33,9,1,0,177,280
validation,1500,same_task_other,libero_object,1,10,7,7,11,21,10,1,0,217,280
validation,1500,same_task_other,libero_object,1,11,7,7,11,20,11,1,1,132,133
validation,1500,same_task_other,libero_object,1,12,7,7,11,47,12,1,0,259,280
validation,1500,same_task_other,libero_object,1,13,7,7,11,40,13,1,1,172,200
validation,1500,same_task_other,libero_object,1,14,7,7,11,31,14,1,0,220,280
validation,1500,same_task_other,libero_object,1,15,7,7,11,15,15,1,1,172,172
validation,1500,same_task_other,libero_object,1,16,7,7,11,0,16,1,0,152,280
validation,1500,same_task_other,libero_object,1,17,7,7,11,35,17,0,1,280,242
validation,1500,same_task_other,libero_object,1,18,7,7,11,30,18,1,0,228,280
validation,1500,same_task_other,libero_object,1,19,7,7,11,13,19,1,1,137,256
validation,1500,same_task_other,libero_object,1,20,7,7,11,10,20,0,0,280,280
validation,1500,same_task_other,libero_object,1,21,7,7,11,45,21,0,0,280,280
validation,1500,same_task_other,libero_object,1,22,7,7,11,46,22,1,1,133,234
validation,1500,same_task_other,libero_object,1,23,7,7,11,34,23,1,1,121,142
validation,1500,same_task_other,libero_object,1,24,7,7,11,4,24,1,1,139,130
validation,1500,same_task_other,libero_object,1,25,7,7,11,48,25,1,1,117,267
validation,1500,same_task_other,libero_object,1,26,7,7,11,43,26,1,1,249,250
validation,1500,same_task_other,libero_object,1,27,7,7,11,7,27,1,1,123,130
validation,1500,same_task_other,libero_object,1,28,7,7,11,9,28,1,0,162,280
validation,1500,same_task_other,libero_object,1,29,7,7,11,49,29,1,1,135,144
validation,1500,same_task_other,libero_object,1,30,7,7,11,41,30,0,0,280,280
validation,1500,same_task_other,libero_object,1,31,7,7,11,36,31,1,0,146,280
validation,1500,same_task_other,libero_object,1,32,7,7,11,14,32,0,0,280,280
validation,1500,same_task_other,libero_object,1,33,7,7,11,5,33,0,1,280,123
validation,1500,same_task_other,libero_object,1,34,7,7,11,28,34,1,0,161,280
validation,1500,same_task_other,libero_object,1,35,7,7,11,39,35,1,1,132,262
validation,1500,same_task_other,libero_object,1,36,7,7,11,42,36,1,1,123,202
validation,1500,same_task_other,libero_object,1,37,7,7,11,32,37,1,1,171,171
validation,1500,same_task_other,libero_object,1,38,7,7,11,26,38,1,1,187,188
validation,1500,same_task_other,libero_object,1,39,7,7,11,22,39,1,1,117,130
validation,1500,same_task_other,libero_object,1,40,7,7,11,24,40,1,1,203,205
validation,1500,same_task_other,libero_object,1,41,7,7,11,18,41,1,0,127,280
validation,1500,same_task_other,libero_object,1,42,7,7,11,44,42,1,1,117,118
validation,1500,same_task_other,libero_object,1,43,7,7,11,37,43,0,0,280,280
validation,1500,same_task_other,libero_object,1,44,7,7,11,17,44,1,1,121,141
validation,1500,same_task_other,libero_object,1,45,7,7,11,16,45,1,1,164,180
validation,1500,same_task_other,libero_object,1,46,7,7,11,11,46,1,0,115,280
validation,1500,same_task_other,libero_object,1,47,7,7,11,3,47,1,1,120,122
validation,1500,same_task_other,libero_object,1,48,7,7,11,23,48,1,0,172,280
validation,1500,same_task_other,libero_object,1,49,7,7,11,38,49,1,0,207,280
validation,1500,same_task_other,libero_object,3,0,7,7,13,0,0,1,0,251,280
validation,1500,same_task_other,libero_object,3,1,7,7,13,37,1,1,1,148,127
validation,1500,same_task_other,libero_object,3,2,7,7,13,35,2,0,0,280,280
validation,1500,same_task_other,libero_object,3,3,7,7,13,26,3,0,0,280,280
validation,1500,same_task_other,libero_object,3,4,7,7,13,9,4,0,0,280,280
validation,1500,same_task_other,libero_object,3,5,7,7,13,1,5,0,0,280,280
validation,1500,same_task_other,libero_object,3,6,7,7,13,41,6,1,1,138,139
validation,1500,same_task_other,libero_object,3,7,7,7,13,45,7,0,0,280,280
validation,1500,same_task_other,libero_object,3,8,7,7,13,42,8,0,0,280,280
validation,1500,same_task_other,libero_object,3,9,7,7,13,20,9,1,1,136,210
validation,1500,same_task_other,libero_object,3,10,7,7,13,33,10,0,1,280,119
validation,1500,same_task_other,libero_object,3,11,7,7,13,31,11,0,0,280,280
validation,1500,same_task_other,libero_object,3,12,7,7,13,11,12,1,0,236,280
validation,1500,same_task_other,libero_object,3,13,7,7,13,25,13,0,0,280,280
validation,1500,same_task_other,libero_object,3,14,7,7,13,15,14,1,1,122,120
validation,1500,same_task_other,libero_object,3,15,7,7,13,19,15,0,0,280,280
validation,1500,same_task_other,libero_object,3,16,7,7,13,3,16,0,0,280,280
validation,1500,same_task_other,libero_object,3,17,7,7,13,2,17,0,0,280,280
validation,1500,same_task_other,libero_object,3,18,7,7,13,17,18,1,0,267,280
validation,1500,same_task_other,libero_object,3,19,7,7,13,14,19,0,0,280,280
validation,1500,same_task_other,libero_object,3,20,7,7,13,47,20,0,0,280,280
validation,1500,same_task_other,libero_object,3,21,7,7,13,21,21,0,0,280,280
validation,1500,same_task_other,libero_object,3,22,7,7,13,30,22,1,0,182,280
validation,1500,same_task_other,libero_object,3,23,7,7,13,12,23,0,0,280,280
validation,1500,same_task_other,libero_object,3,24,7,7,13,10,24,1,0,272,280
validation,1500,same_task_other,libero_object,3,25,7,7,13,22,25,1,1,138,139
validation,1500,same_task_other,libero_object,3,26,7,7,13,24,26,0,0,280,280
validation,1500,same_task_other,libero_object,3,27,7,7,13,13,27,1,0,146,280
validation,1500,same_task_other,libero_object,3,28,7,7,13,32,28,0,1,280,139
validation,1500,same_task_other,libero_object,3,29,7,7,13,16,29,1,0,132,280
validation,1500,same_task_other,libero_object,3,30,7,7,13,43,30,1,0,162,280
validation,1500,same_task_other,libero_object,3,31,7,7,13,27,31,1,0,154,280
validation,1500,same_task_other,libero_object,3,32,7,7,13,40,32,0,0,280,280
validation,1500,same_task_other,libero_object,3,33,7,7,13,34,33,1,1,112,227
validation,1500,same_task_other,libero_object,3,34,7,7,13,18,34,0,0,280,280
validation,1500,same_task_other,libero_object,3,35,7,7,13,38,35,1,0,181,280
validation,1500,same_task_other,libero_object,3,36,7,7,13,29,36,1,0,140,280
validation,1500,same_task_other,libero_object,3,37,7,7,13,28,37,1,1,129,130
validation,1500,same_task_other,libero_object,3,38,7,7,13,7,38,1,0,153,280
validation,1500,same_task_other,libero_object,3,39,7,7,13,8,39,0,0,280,280
validation,1500,same_task_other,libero_object,3,40,7,7,13,36,40,0,0,280,280
validation,1500,same_task_other,libero_object,3,41,7,7,13,49,41,1,0,122,280
validation,1500,same_task_other,libero_object,3,42,7,7,13,5,42,0,1,280,193
validation,1500,same_task_other,libero_object,3,43,7,7,13,39,43,1,1,136,122
validation,1500,same_task_other,libero_object,3,44,7,7,13,46,44,0,0,280,280
validation,1500,same_task_other,libero_object,3,45,7,7,13,4,45,0,0,280,280
validation,1500,same_task_other,libero_object,3,46,7,7,13,48,46,0,0,280,280
validation,1500,same_task_other,libero_object,3,47,7,7,13,23,47,0,0,280,280
validation,1500,same_task_other,libero_object,3,48,7,7,13,44,48,1,1,138,205
validation,1500,same_task_other,libero_object,3,49,7,7,13,6,49,0,0,280,280
validation,1500,same_task_other,libero_spatial,1,0,7,7,1,18,0,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,7,7,1,38,1,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,2,7,7,1,6,2,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,3,7,7,1,31,3,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,4,7,7,1,19,4,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,5,7,7,1,1,5,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,6,7,7,1,7,6,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,7,7,7,1,25,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,8,7,7,1,21,8,0,0,220,220
