panel,step,condition,suite,task_id,global_task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,cross_episode_success,same_video_success,cross_episode_steps,same_video_steps
train,900,correct,libero_spatial,0,0,32,48,32,7,7,1,1,83,84
train,900,correct,libero_spatial,0,0,33,46,33,7,7,1,1,92,87
train,900,correct,libero_spatial,0,0,34,47,34,7,7,0,0,220,220
train,900,correct,libero_spatial,0,0,35,49,35,7,7,1,1,93,82
train,900,correct,libero_spatial,2,2,32,49,32,7,7,1,1,102,168
train,900,correct,libero_spatial,2,2,33,47,33,7,7,1,1,99,100
train,900,correct,libero_spatial,2,2,34,48,34,7,7,1,1,100,96
train,900,correct,libero_spatial,2,2,35,46,35,7,7,1,1,96,92
train,900,correct,libero_spatial,4,4,32,46,32,7,7,1,1,124,127
train,900,correct,libero_spatial,4,4,33,49,33,7,7,0,0,220,220
train,900,correct,libero_spatial,4,4,34,48,34,7,7,1,0,140,220
train,900,correct,libero_spatial,4,4,35,47,35,7,7,1,1,132,137
train,900,correct,libero_spatial,5,5,32,49,32,7,7,0,0,220,220
train,900,correct,libero_spatial,5,5,33,47,33,7,7,0,0,220,220
train,900,correct,libero_spatial,5,5,34,46,34,7,7,1,1,177,101
train,900,correct,libero_spatial,5,5,35,48,35,7,7,1,1,93,107
train,900,correct,libero_spatial,7,7,32,49,32,7,7,1,1,133,154
train,900,correct,libero_spatial,7,7,33,46,33,7,7,1,1,157,163
train,900,correct,libero_spatial,7,7,34,48,34,7,7,1,1,165,179
train,900,correct,libero_spatial,7,7,35,47,35,7,7,1,1,145,139
train,900,correct,libero_spatial,9,9,32,46,32,7,7,0,0,220,220
train,900,correct,libero_spatial,9,9,33,47,33,7,7,1,1,182,141
train,900,correct,libero_spatial,9,9,34,48,34,7,7,0,0,220,220
train,900,correct,libero_spatial,9,9,35,49,35,7,7,0,0,220,220
train,900,correct,libero_object,2,12,32,48,32,7,7,1,0,194,280
train,900,correct,libero_object,2,12,33,49,33,7,7,1,1,211,141
train,900,correct,libero_object,2,12,34,47,34,7,7,1,0,207,280
train,900,correct,libero_object,2,12,35,46,35,7,7,1,1,129,181
train,900,correct,libero_object,4,14,32,47,32,7,7,1,1,151,147
train,900,correct,libero_object,4,14,33,46,33,7,7,1,0,165,280
train,900,correct,libero_object,4,14,34,49,34,7,7,1,0,127,280
train,900,correct,libero_object,4,14,35,48,35,7,7,1,1,161,141
train,900,correct,libero_object,5,15,32,48,32,7,7,1,0,185,280
train,900,correct,libero_object,5,15,33,47,33,7,7,1,0,159,280
train,900,correct,libero_object,5,15,34,46,34,7,7,0,0,280,280
train,900,correct,libero_object,5,15,35,49,35,7,7,1,1,154,106
train,900,correct,libero_object,6,16,32,48,32,7,7,1,1,160,165
train,900,correct,libero_object,6,16,33,46,33,7,7,1,0,162,280
train,900,correct,libero_object,6,16,34,47,34,7,7,1,1,224,127
train,900,correct,libero_object,6,16,35,49,35,7,7,1,1,136,118
train,900,correct,libero_object,8,18,32,47,32,7,7,1,1,147,154
train,900,correct,libero_object,8,18,33,49,33,7,7,1,1,146,141
train,900,correct,libero_object,8,18,34,46,34,7,7,1,1,150,151
train,900,correct,libero_object,8,18,35,48,35,7,7,1,1,140,141
train,900,correct,libero_object,9,19,32,46,32,7,7,1,0,116,280
train,900,correct,libero_object,9,19,33,47,33,7,7,1,1,189,134
train,900,correct,libero_object,9,19,34,49,34,7,7,1,1,127,117
train,900,correct,libero_object,9,19,35,48,35,7,7,1,1,117,137
train,900,correct,libero_goal,0,20,32,47,32,7,7,0,0,300,300
train,900,correct,libero_goal,0,20,33,48,33,7,7,0,1,300,141
train,900,correct,libero_goal,0,20,34,46,34,7,7,0,1,300,198
train,900,correct,libero_goal,0,20,35,49,35,7,7,0,1,300,264
train,900,correct,libero_goal,1,21,32,47,32,7,7,1,1,79,77
train,900,correct,libero_goal,1,21,33,48,33,7,7,1,1,86,88
train,900,correct,libero_goal,1,21,34,46,34,7,7,1,1,80,79
train,900,correct,libero_goal,1,21,35,49,35,7,7,1,1,80,79
train,900,correct,libero_goal,2,22,32,46,32,7,7,1,0,105,300
train,900,correct,libero_goal,2,22,33,48,33,7,7,0,1,300,178
train,900,correct,libero_goal,2,22,34,49,34,7,7,1,1,112,168
train,900,correct,libero_goal,2,22,35,47,35,7,7,1,1,113,127
train,900,correct,libero_goal,5,25,32,48,32,7,7,0,0,300,300
train,900,correct,libero_goal,5,25,33,47,33,7,7,0,0,300,300
train,900,correct,libero_goal,5,25,34,49,34,7,7,0,0,300,300
train,900,correct,libero_goal,5,25,35,46,35,7,7,0,0,300,300
train,900,correct,libero_goal,8,28,32,49,32,7,7,1,1,75,90
train,900,correct,libero_goal,8,28,33,47,33,7,7,1,1,87,87
train,900,correct,libero_goal,8,28,34,46,34,7,7,1,1,76,79
train,900,correct,libero_goal,8,28,35,48,35,7,7,1,1,68,96
train,900,correct,libero_goal,9,29,32,46,32,7,7,0,0,300,300
train,900,correct,libero_goal,9,29,33,48,33,7,7,0,0,300,300
train,900,correct,libero_goal,9,29,34,49,34,7,7,0,0,300,300
train,900,correct,libero_goal,9,29,35,47,35,7,7,0,0,300,300
train,900,correct,libero_10,4,34,32,48,32,7,7,1,0,332,520
train,900,correct,libero_10,4,34,33,49,33,7,7,1,1,299,281
train,900,correct,libero_10,4,34,34,47,34,7,7,1,1,214,290
train,900,correct,libero_10,4,34,35,46,35,7,7,0,0,520,520
train,900,correct,libero_10,5,35,32,48,32,7,7,0,1,520,220
train,900,correct,libero_10,5,35,33,46,33,7,7,0,0,520,520
train,900,correct,libero_10,5,35,34,49,34,7,7,1,1,177,203
train,900,correct,libero_10,5,35,35,47,35,7,7,1,1,154,213
train,900,correct,libero_10,6,36,32,49,32,7,7,0,0,520,520
train,900,correct,libero_10,6,36,33,48,33,7,7,1,0,461,520
train,900,correct,libero_10,6,36,34,46,34,7,7,0,0,520,520
train,900,correct,libero_10,6,36,35,47,35,7,7,1,0,286,520
train,900,correct,libero_10,7,37,32,49,32,7,7,0,0,520,520
train,900,correct,libero_10,7,37,33,47,33,7,7,0,0,520,520
train,900,correct,libero_10,7,37,34,46,34,7,7,0,0,520,520
train,900,correct,libero_10,7,37,35,48,35,7,7,0,0,520,520
train,900,correct,libero_10,8,38,32,48,32,7,7,0,0,520,520
train,900,correct,libero_10,8,38,33,49,33,7,7,0,0,520,520
train,900,correct,libero_10,8,38,34,46,34,7,7,1,0,472,520
train,900,correct,libero_10,8,38,35,47,35,7,7,0,0,520,520
train,900,correct,libero_10,9,39,32,47,32,7,7,0,0,520,520
train,900,correct,libero_10,9,39,33,48,33,7,7,0,0,520,520
train,900,correct,libero_10,9,39,34,46,34,7,7,0,0,520,520
train,900,correct,libero_10,9,39,35,49,35,7,7,0,0,520,520
train,1200,correct,libero_spatial,0,0,32,48,32,7,7,1,1,83,81
train,1200,correct,libero_spatial,0,0,33,46,33,7,7,0,0,220,220
train,1200,correct,libero_spatial,0,0,34,47,34,7,7,0,1,220,82
train,1200,correct,libero_spatial,0,0,35,49,35,7,7,1,1,103,100
train,1200,correct,libero_spatial,2,2,32,49,32,7,7,1,1,94,98
train,1200,correct,libero_spatial,2,2,33,47,33,7,7,1,1,90,103
train,1200,correct,libero_spatial,2,2,34,48,34,7,7,1,1,98,98
train,1200,correct,libero_spatial,2,2,35,46,35,7,7,1,1,111,100
train,1200,correct,libero_spatial,4,4,32,46,32,7,7,1,1,127,195
train,1200,correct,libero_spatial,4,4,33,49,33,7,7,1,1,172,172
train,1200,correct,libero_spatial,4,4,34,48,34,7,7,0,1,220,142
train,1200,correct,libero_spatial,4,4,35,47,35,7,7,1,1,129,147
train,1200,correct,libero_spatial,5,5,32,49,32,7,7,0,0,220,220
train,1200,correct,libero_spatial,5,5,33,47,33,7,7,1,1,99,94
train,1200,correct,libero_spatial,5,5,34,46,34,7,7,0,1,220,100
train,1200,correct,libero_spatial,5,5,35,48,35,7,7,1,1,93,89
train,1200,correct,libero_spatial,7,7,32,49,32,7,7,1,1,149,130
train,1200,correct,libero_spatial,7,7,33,46,33,7,7,1,1,154,115
train,1200,correct,libero_spatial,7,7,34,48,34,7,7,1,1,159,139
train,1200,correct,libero_spatial,7,7,35,47,35,7,7,1,1,144,144
train,1200,correct,libero_spatial,9,9,32,46,32,7,7,1,1,220,108
train,1200,correct,libero_spatial,9,9,33,47,33,7,7,1,1,118,119
train,1200,correct,libero_spatial,9,9,34,48,34,7,7,1,1,112,110
train,1200,correct,libero_spatial,9,9,35,49,35,7,7,1,1,119,115
train,1200,correct,libero_object,2,12,32,48,32,7,7,0,1,280,182
train,1200,correct,libero_object,2,12,33,49,33,7,7,1,0,128,280
train,1200,correct,libero_object,2,12,34,47,34,7,7,0,1,280,106
train,1200,correct,libero_object,2,12,35,46,35,7,7,1,1,124,121
train,1200,correct,libero_object,4,14,32,47,32,7,7,1,1,153,146
train,1200,correct,libero_object,4,14,33,46,33,7,7,0,0,280,280
train,1200,correct,libero_object,4,14,34,49,34,7,7,1,1,129,135
train,1200,correct,libero_object,4,14,35,48,35,7,7,1,1,145,147
train,1200,correct,libero_object,5,15,32,48,32,7,7,1,1,175,132
train,1200,correct,libero_object,5,15,33,47,33,7,7,1,1,239,220
train,1200,correct,libero_object,5,15,34,46,34,7,7,0,1,280,189
train,1200,correct,libero_object,5,15,35,49,35,7,7,0,1,280,143
train,1200,correct,libero_object,6,16,32,48,32,7,7,1,1,137,171
train,1200,correct,libero_object,6,16,33,46,33,7,7,1,1,161,171
train,1200,correct,libero_object,6,16,34,47,34,7,7,1,1,162,129
train,1200,correct,libero_object,6,16,35,49,35,7,7,1,1,123,119
train,1200,correct,libero_object,8,18,32,47,32,7,7,1,1,147,153
train,1200,correct,libero_object,8,18,33,49,33,7,7,1,1,146,145
train,1200,correct,libero_object,8,18,34,46,34,7,7,1,1,132,133
train,1200,correct,libero_object,8,18,35,48,35,7,7,1,1,150,141
train,1200,correct,libero_object,9,19,32,46,32,7,7,1,1,116,114
train,1200,correct,libero_object,9,19,33,47,33,7,7,1,1,120,106
train,1200,correct,libero_object,9,19,34,49,34,7,7,0,1,280,107
train,1200,correct,libero_object,9,19,35,48,35,7,7,1,1,113,103
train,1200,correct,libero_goal,0,20,32,47,32,7,7,1,1,106,105
train,1200,correct,libero_goal,0,20,33,48,33,7,7,1,0,136,300
train,1200,correct,libero_goal,0,20,34,46,34,7,7,0,1,300,104
train,1200,correct,libero_goal,0,20,35,49,35,7,7,0,0,300,300
train,1200,correct,libero_goal,1,21,32,47,32,7,7,1,1,82,81
train,1200,correct,libero_goal,1,21,33,48,33,7,7,1,1,97,93
train,1200,correct,libero_goal,1,21,34,46,34,7,7,1,1,85,84
train,1200,correct,libero_goal,1,21,35,49,35,7,7,1,1,94,84
train,1200,correct,libero_goal,2,22,32,46,32,7,7,1,1,99,106
train,1200,correct,libero_goal,2,22,33,48,33,7,7,1,0,120,300
train,1200,correct,libero_goal,2,22,34,49,34,7,7,1,1,117,118
train,1200,correct,libero_goal,2,22,35,47,35,7,7,1,1,100,96
train,1200,correct,libero_goal,5,25,32,48,32,7,7,0,0,300,300
train,1200,correct,libero_goal,5,25,33,47,33,7,7,0,0,300,300
train,1200,correct,libero_goal,5,25,34,49,34,7,7,0,1,300,127
train,1200,correct,libero_goal,5,25,35,46,35,7,7,0,0,300,300
train,1200,correct,libero_goal,8,28,32,49,32,7,7,1,1,88,90
train,1200,correct,libero_goal,8,28,33,47,33,7,7,1,1,92,93
train,1200,correct,libero_goal,8,28,34,46,34,7,7,1,1,84,86
train,1200,correct,libero_goal,8,28,35,48,35,7,7,1,0,78,300
train,1200,correct,libero_goal,9,29,32,46,32,7,7,0,0,300,300
train,1200,correct,libero_goal,9,29,33,48,33,7,7,0,0,300,300
train,1200,correct,libero_goal,9,29,34,49,34,7,7,0,0,300,300
train,1200,correct,libero_goal,9,29,35,47,35,7,7,0,0,300,300
train,1200,correct,libero_10,4,34,32,48,32,7,7,0,1,520,212
train,1200,correct,libero_10,4,34,33,49,33,7,7,1,1,219,230
train,1200,correct,libero_10,4,34,34,47,34,7,7,1,1,216,235
train,1200,correct,libero_10,4,34,35,46,35,7,7,0,0,520,520
train,1200,correct,libero_10,5,35,32,48,32,7,7,0,0,520,520
train,1200,correct,libero_10,5,35,33,46,33,7,7,0,0,520,520
train,1200,correct,libero_10,5,35,34,49,34,7,7,1,1,198,165
train,1200,correct,libero_10,5,35,35,47,35,7,7,1,1,144,141
train,1200,correct,libero_10,6,36,32,49,32,7,7,1,1,317,273
train,1200,correct,libero_10,6,36,33,48,33,7,7,1,1,397,476
train,1200,correct,libero_10,6,36,34,46,34,7,7,0,1,520,296
train,1200,correct,libero_10,6,36,35,47,35,7,7,1,1,279,439
train,1200,correct,libero_10,7,37,32,49,32,7,7,0,0,520,520
train,1200,correct,libero_10,7,37,33,47,33,7,7,1,1,307,474
train,1200,correct,libero_10,7,37,34,46,34,7,7,1,0,367,520
train,1200,correct,libero_10,7,37,35,48,35,7,7,0,0,520,520
train,1200,correct,libero_10,8,38,32,48,32,7,7,0,0,520,520
train,1200,correct,libero_10,8,38,33,49,33,7,7,0,0,520,520
train,1200,correct,libero_10,8,38,34,46,34,7,7,0,0,520,520
train,1200,correct,libero_10,8,38,35,47,35,7,7,0,0,520,520
train,1200,correct,libero_10,9,39,32,47,32,7,7,0,0,520,520
train,1200,correct,libero_10,9,39,33,48,33,7,7,0,0,520,520
train,1200,correct,libero_10,9,39,34,46,34,7,7,0,0,520,520
train,1200,correct,libero_10,9,39,35,49,35,7,7,0,0,520,520
train,1500,correct,libero_spatial,0,0,32,48,32,7,7,1,1,76,79
train,1500,correct,libero_spatial,0,0,33,46,33,7,7,0,0,220,220
train,1500,correct,libero_spatial,0,0,34,47,34,7,7,1,1,76,85
train,1500,correct,libero_spatial,0,0,35,49,35,7,7,1,1,126,100
train,1500,correct,libero_spatial,2,2,32,49,32,7,7,1,1,94,95
train,1500,correct,libero_spatial,2,2,33,47,33,7,7,1,1,99,99
train,1500,correct,libero_spatial,2,2,34,48,34,7,7,1,1,99,96
train,1500,correct,libero_spatial,2,2,35,46,35,7,7,1,1,98,98
train,1500,correct,libero_spatial,4,4,32,46,32,7,7,1,1,124,185
train,1500,correct,libero_spatial,4,4,33,49,33,7,7,0,1,220,170
train,1500,correct,libero_spatial,4,4,34,48,34,7,7,1,1,150,152
train,1500,correct,libero_spatial,4,4,35,47,35,7,7,1,1,134,149
train,1500,correct,libero_spatial,5,5,32,49,32,7,7,0,0,220,220
train,1500,correct,libero_spatial,5,5,33,47,33,7,7,1,1,92,90
train,1500,correct,libero_spatial,5,5,34,46,34,7,7,1,1,127,95
train,1500,correct,libero_spatial,5,5,35,48,35,7,7,1,1,89,89
train,1500,correct,libero_spatial,7,7,32,49,32,7,7,1,1,143,160
train,1500,correct,libero_spatial,7,7,33,46,33,7,7,1,1,148,183
train,1500,correct,libero_spatial,7,7,34,48,34,7,7,1,1,165,160
train,1500,correct,libero_spatial,7,7,35,47,35,7,7,1,1,188,135
train,1500,correct,libero_spatial,9,9,32,46,32,7,7,1,1,213,110
train,1500,correct,libero_spatial,9,9,33,47,33,7,7,1,1,115,118
train,1500,correct,libero_spatial,9,9,34,48,34,7,7,0,1,220,106
train,1500,correct,libero_spatial,9,9,35,49,35,7,7,0,1,220,118
train,1500,correct,libero_object,2,12,32,48,32,7,7,0,1,280,183
train,1500,correct,libero_object,2,12,33,49,33,7,7,1,1,135,135
train,1500,correct,libero_object,2,12,34,47,34,7,7,0,1,280,116
train,1500,correct,libero_object,2,12,35,46,35,7,7,1,1,128,129
train,1500,correct,libero_object,4,14,32,47,32,7,7,1,1,155,147
train,1500,correct,libero_object,4,14,33,46,33,7,7,1,0,150,280
train,1500,correct,libero_object,4,14,34,49,34,7,7,1,1,126,136
train,1500,correct,libero_object,4,14,35,48,35,7,7,1,1,136,136
train,1500,correct,libero_object,5,15,32,48,32,7,7,1,0,172,280
train,1500,correct,libero_object,5,15,33,47,33,7,7,1,1,216,129
train,1500,correct,libero_object,5,15,34,46,34,7,7,0,0,280,280
train,1500,correct,libero_object,5,15,35,49,35,7,7,1,0,144,280
train,1500,correct,libero_object,6,16,32,48,32,7,7,1,1,138,138
train,1500,correct,libero_object,6,16,33,46,33,7,7,1,1,172,167
train,1500,correct,libero_object,6,16,34,47,34,7,7,1,1,237,139
train,1500,correct,libero_object,6,16,35,49,35,7,7,1,1,142,141
train,1500,correct,libero_object,8,18,32,47,32,7,7,1,1,147,155
train,1500,correct,libero_object,8,18,33,49,33,7,7,1,1,141,145
train,1500,correct,libero_object,8,18,34,46,34,7,7,1,1,133,136
train,1500,correct,libero_object,8,18,35,48,35,7,7,1,1,142,151
train,1500,correct,libero_object,9,19,32,46,32,7,7,1,1,120,171
train,1500,correct,libero_object,9,19,33,47,33,7,7,1,1,155,115
train,1500,correct,libero_object,9,19,34,49,34,7,7,1,1,124,110
train,1500,correct,libero_object,9,19,35,48,35,7,7,1,1,117,122
train,1500,correct,libero_goal,0,20,32,47,32,7,7,0,1,300,115
train,1500,correct,libero_goal,0,20,33,48,33,7,7,0,0,300,300
train,1500,correct,libero_goal,0,20,34,46,34,7,7,0,1,300,199
train,1500,correct,libero_goal,0,20,35,49,35,7,7,1,0,212,300
train,1500,correct,libero_goal,1,21,32,47,32,7,7,1,1,79,77
train,1500,correct,libero_goal,1,21,33,48,33,7,7,1,1,84,84
train,1500,correct,libero_goal,1,21,34,46,34,7,7,1,1,81,74
train,1500,correct,libero_goal,1,21,35,49,35,7,7,1,1,81,76
train,1500,correct,libero_goal,2,22,32,46,32,7,7,0,1,300,82
train,1500,correct,libero_goal,2,22,33,48,33,7,7,1,1,115,118
train,1500,correct,libero_goal,2,22,34,49,34,7,7,1,1,104,103
train,1500,correct,libero_goal,2,22,35,47,35,7,7,1,1,99,85
train,1500,correct,libero_goal,5,25,32,48,32,7,7,0,0,300,300
train,1500,correct,libero_goal,5,25,33,47,33,7,7,0,0,300,300
train,1500,correct,libero_goal,5,25,34,49,34,7,7,0,1,300,108
train,1500,correct,libero_goal,5,25,35,46,35,7,7,0,0,300,300
train,1500,correct,libero_goal,8,28,32,49,32,7,7,1,1,81,82
train,1500,correct,libero_goal,8,28,33,47,33,7,7,1,1,86,86
train,1500,correct,libero_goal,8,28,34,46,34,7,7,1,1,80,83
train,1500,correct,libero_goal,8,28,35,48,35,7,7,1,1,70,68
train,1500,correct,libero_goal,9,29,32,46,32,7,7,0,0,300,300
train,1500,correct,libero_goal,9,29,33,48,33,7,7,1,0,147,300
train,1500,correct,libero_goal,9,29,34,49,34,7,7,0,0,300,300
train,1500,correct,libero_goal,9,29,35,47,35,7,7,0,0,300,300
train,1500,correct,libero_10,4,34,32,48,32,7,7,1,0,243,520
train,1500,correct,libero_10,4,34,33,49,33,7,7,0,1,520,343
train,1500,correct,libero_10,4,34,34,47,34,7,7,1,1,223,249
train,1500,correct,libero_10,4,34,35,46,35,7,7,1,1,472,509
train,1500,correct,libero_10,5,35,32,48,32,7,7,0,0,520,520
train,1500,correct,libero_10,5,35,33,46,33,7,7,0,0,520,520
train,1500,correct,libero_10,5,35,34,49,34,7,7,1,1,208,180
train,1500,correct,libero_10,5,35,35,47,35,7,7,1,1,198,157
train,1500,correct,libero_10,6,36,32,49,32,7,7,0,0,520,520
train,1500,correct,libero_10,6,36,33,48,33,7,7,1,0,326,520
train,1500,correct,libero_10,6,36,34,46,34,7,7,1,0,225,520
train,1500,correct,libero_10,6,36,35,47,35,7,7,1,1,280,308
train,1500,correct,libero_10,7,37,32,49,32,7,7,0,0,520,520
train,1500,correct,libero_10,7,37,33,47,33,7,7,1,1,342,307
train,1500,correct,libero_10,7,37,34,46,34,7,7,0,0,520,520
train,1500,correct,libero_10,7,37,35,48,35,7,7,0,0,520,520
train,1500,correct,libero_10,8,38,32,48,32,7,7,0,0,520,520
train,1500,correct,libero_10,8,38,33,49,33,7,7,0,0,520,520
train,1500,correct,libero_10,8,38,34,46,34,7,7,0,0,520,520
train,1500,correct,libero_10,8,38,35,47,35,7,7,0,0,520,520
train,1500,correct,libero_10,9,39,32,47,32,7,7,0,0,520,520
train,1500,correct,libero_10,9,39,33,48,33,7,7,0,1,520,394
train,1500,correct,libero_10,9,39,34,46,34,7,7,0,0,520,520
train,1500,correct,libero_10,9,39,35,49,35,7,7,0,0,520,520
validation,900,correct,libero_spatial,1,1,0,1,0,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,1,21,1,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,2,39,2,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,3,14,3,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,4,2,4,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,5,34,5,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,6,40,6,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,7,8,7,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,8,4,8,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,9,42,9,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,10,44,10,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,11,24,11,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,12,36,12,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,13,37,13,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,14,18,14,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,15,31,15,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,16,33,16,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,17,9,17,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,18,6,18,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,19,7,19,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,20,27,20,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,21,20,21,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,22,38,22,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,23,46,23,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,24,17,24,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,25,41,25,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,26,0,26,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,27,30,27,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,28,22,28,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,29,12,29,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,30,47,30,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,31,45,31,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,32,32,32,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,33,43,33,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,34,3,34,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,35,11,35,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,36,48,36,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,37,28,37,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,38,35,38,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,39,29,39,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,40,15,40,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,41,5,41,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,42,26,42,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,43,19,43,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,44,23,44,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,45,10,45,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,46,16,46,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,47,25,47,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,48,49,48,7,7,0,0,220,220
validation,900,correct,libero_spatial,1,1,49,13,49,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,0,2,0,7,7,1,1,147,118
validation,900,correct,libero_spatial,3,3,1,36,1,7,7,0,1,220,137
validation,900,correct,libero_spatial,3,3,2,43,2,7,7,1,1,146,133
validation,900,correct,libero_spatial,3,3,3,16,3,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,4,7,4,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,5,8,5,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,6,14,6,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,7,38,7,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,8,33,8,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,9,1,9,7,7,1,0,124,220
validation,900,correct,libero_spatial,3,3,10,21,10,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,11,5,11,7,7,1,1,109,112
validation,900,correct,libero_spatial,3,3,12,49,12,7,7,1,0,134,220
validation,900,correct,libero_spatial,3,3,13,29,13,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,14,24,14,7,7,1,1,149,102
validation,900,correct,libero_spatial,3,3,15,10,15,7,7,1,1,96,87
validation,900,correct,libero_spatial,3,3,16,44,16,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,17,15,17,7,7,1,0,126,220
validation,900,correct,libero_spatial,3,3,18,19,18,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,19,39,19,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,20,6,20,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,21,30,21,7,7,1,1,101,108
validation,900,correct,libero_spatial,3,3,22,28,22,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,23,34,23,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,24,3,24,7,7,1,1,115,111
validation,900,correct,libero_spatial,3,3,25,45,25,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,26,32,26,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,27,22,27,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,28,20,28,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,29,23,29,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,30,9,30,7,7,0,1,220,196
validation,900,correct,libero_spatial,3,3,31,0,31,7,7,1,0,181,220
validation,900,correct,libero_spatial,3,3,32,4,32,7,7,1,0,79,220
validation,900,correct,libero_spatial,3,3,33,47,33,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,34,31,34,7,7,1,1,97,119
validation,900,correct,libero_spatial,3,3,35,27,35,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,36,17,36,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,37,41,37,7,7,1,1,110,112
validation,900,correct,libero_spatial,3,3,38,25,38,7,7,1,1,109,109
validation,900,correct,libero_spatial,3,3,39,35,39,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,40,46,40,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,41,40,41,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,42,42,42,7,7,1,0,198,220
validation,900,correct,libero_spatial,3,3,43,48,43,7,7,0,1,220,197
validation,900,correct,libero_spatial,3,3,44,26,44,7,7,0,1,220,116
validation,900,correct,libero_spatial,3,3,45,11,45,7,7,1,1,101,104
validation,900,correct,libero_spatial,3,3,46,18,46,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,47,13,47,7,7,0,0,220,220
validation,900,correct,libero_spatial,3,3,48,12,48,7,7,1,0,167,220
validation,900,correct,libero_spatial,3,3,49,37,49,7,7,0,0,220,220
