action_delta_mse_vs_cc,action_delta_mse_vs_parent,arm,asset,candidate,cc_reconstruction_max_abs,cohort,core_norm,core_reference_norm,core_reference_shape,core_relative_l2,core_shape,core_shape_match,donor_global_task_id,e_norm,e_reference_norm,e_reference_shape,e_relative_l2,e_shape,e_shape_match,first5_dimension_mse,first5_mse,first5_time_mse,full_mse,fused_norm,fused_reference_norm,fused_reference_shape,fused_relative_l2,fused_shape,fused_shape_match,global_task_id,h_norm,h_reference_norm,h_reference_shape,h_relative_l2,h_shape,h_shape_match,inference_first5_actions,inference_first5_dimension_mse,inference_first5_mse,inference_first5_time_mse,lora_a_norm,lora_a_relative_l2,lora_b_norm,lora_b_relative_l2,noise_seed,other_demo,procedure_norm,procedure_reference_norm,procedure_reference_shape,procedure_relative_l2,procedure_shape,procedure_shape_match,query_demo,query_fraction,query_position,suite,suite_task_id,target_first5_actions,tau1_first5_dimension_mse,tau1_first5_mse,tau1_first5_time_mse,teacher_demo,window
0.0,0.00021111551905050874,CC,C600,Z,,B,143.3693084716797,143.3693084716797,"[1,7,256]",0.0,"[1,7,256]",True,25,406.4395751953125,406.4395751953125,"[30,7,256]",0.0,"[30,7,256]",True,"[0.12364979833364487,0.9091433882713318,0.13552647829055786,0.03407866880297661,0.017962103709578514,0.04166681692004204,0.0008262370829470456]",0.18040762841701508,"[0.18137624859809875,0.17993955314159393,0.1960092931985855,0.17120172083377838,0.17351143062114716]",0.051305051892995834,281.9615173339844,281.9615173339844,[81920],0.0,[81920],True,20,479.2646789550781,479.2646789550781,"[30,50,1024]",0.0,"[30,50,1024]",True,"[[[-0.5830980539321899,-0.7407585978507996,-0.3993794322013855,0.35807886719703674,0.2527659237384796,-0.26534754037857056,-1.0105435848236084],[-0.6332664489746094,-0.7069745659828186,-0.43611496686935425,0.32949480414390564,0.3521115779876709,-0.2383040338754654,-1.0150461196899414],[-0.6700178384780884,-0.6772238612174988,-0.4902898669242859,0.3085695207118988,0.38238346576690674,-0.21945570409297943,-1.0137125253677368],[-0.702576756477356,-0.6033138036727905,-0.5645927786827087,0.27117225527763367,0.4172511100769043,-0.18168611824512482,-1.012944221496582],[-0.6951552033424377,-0.5360669493675232,-0.6803713440895081,0.23835057020187378,0.392215371131897,-0.14644593000411987,-1.011412501335144]]]","[0.27164891362190247,1.308619499206543,0.21529018878936768,0.05398377403616905,0.16995082795619965,0.002829207107424736,0.00016467685054522008]",0.2889266908168793,"[0.24948056042194366,0.2842084765434265,0.3131784200668335,0.30295175313949585,0.29481440782546997]",34.04316458019281,0.0,37.61781663992131,0.0,8043149644140822759,46,949.3519287109375,949.3519287109375,"[1,30,256]",0.0,"[1,30,256]",True,49,0.75,95,libero_goal,0,"[[[-0.1285719871520996,0.30841052532196045,-1.0290697813034058,0.2929251194000244,0.07598471641540527,-0.1823022961616516,-1.0],[-0.1285719871520996,0.40498363971710205,-0.9941860437393188,0.1851813793182373,-0.051674485206604004,-0.1858420968055725,-1.0],[-0.1285719871520996,0.5264788866043091,-0.9244186878204346,0.07070362567901611,-0.06991147994995117,-0.20000135898590088,-1.0],[-0.1285719871520996,0.5607467889785767,-0.9156977534294128,-0.003370225429534912,-0.06991147994995117,-0.1823022961616516,-1.0],[-0.17142915725708008,0.6479741334915161,-0.9186047315597534,-0.09764605760574341,-0.06991147994995117,-0.21062082052230835,-1.0]]]","[0.07363690435886383,0.0517088957130909,0.057934947311878204,0.07643787562847137,0.010361996479332447,0.08061591535806656,8.948067988967523e-05]",0.0501122884452343,"[0.0712340697646141,0.05708114802837372,0.04388278350234032,0.038126613944768906,0.04023682698607445]",48,B4
0.0,0.0004522648232523352,CC,C600,Z,,A,177.9416961669922,177.9416961669922,"[1,9,256]",0.0,"[1,9,256]",True,20,528.826904296875,528.826904296875,"[29,9,256]",0.0,"[29,9,256]",True,"[0.26621314883232117,0.015807872638106346,0.028461476787924767,0.013438570313155651,0.027087559923529625,0.0002970345376525074,0.0002804459654726088]",0.05022658780217171,"[0.027530690655112267,0.024739684537053108,0.05269230902194977,0.06795139610767365,0.07821887731552124]",0.09774444252252579,281.98583984375,281.98583984375,[81920],0.0,[81920],True,25,467.0567626953125,467.0567626953125,"[29,50,1024]",0.0,"[29,50,1024]",True,"[[[-0.39016038179397583,-0.03203215450048447,-0.8920772671699524,-0.23322263360023499,-0.27346503734588623,-0.03397110104560852,-1.001981496810913],[-0.39433154463768005,-0.02630920708179474,-0.8878235816955566,-0.22439756989479065,-0.26962366700172424,-0.04402397945523262,-1.0042659044265747],[-0.36555325984954834,-0.032490167766809464,-0.8833773136138916,-0.23602919280529022,-0.2429213672876358,-0.04425721988081932,-1.0048266649246216],[-0.33482465147972107,-0.02829008549451828,-0.8598414659500122,-0.22684265673160553,-0.21232283115386963,-0.040476806461811066,-1.0146092176437378],[-0.32959413528442383,-0.018167179077863693,-0.8240749835968018,-0.23454520106315613,-0.18597477674484253,-0.05525413900613785,-1.0158612728118896]]]","[0.11633002012968063,0.001562711433507502,0.027974367141723633,0.001061700051650405,0.004627900198101997,5.6115095503628254e-05,0.00010208604362560436]",0.021673554554581642,"[0.016125358641147614,0.019787535071372986,0.02363637275993824,0.024990098550915718,0.023828424513339996]",36.20726103488013,0.0,43.57268111257285,0.0,2197700932143374439,48,1037.85693359375,1037.85693359375,"[1,29,256]",0.0,"[1,29,256]",True,47,0.25,35,libero_goal,5,"[[[-0.110714852809906,-0.1059194803237915,-0.758721113204956,-0.24579370021820068,-0.3799409866333008,-0.040709614753723145,-1.0],[-0.07142913341522217,-0.05919051170349121,-0.7296513319015503,-0.2659956216812134,-0.3495458960533142,-0.040709614753723145,-1.0],[-0.010714948177337646,-0.028037965297698975,-0.697674572467804,-0.2659956216812134,-0.30699288845062256,-0.040709614753723145,-1.0],[0.03214216232299805,-5.364418029785156e-07,-0.668604850769043,-0.2659956216812134,-0.2462027668952942,-0.040709614753723145,-1.0],[0.042856454849243164,0.0031147003173828125,-0.6627908945083618,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0]]]","[0.062989741563797,0.01024986058473587,0.002846750197932124,0.01858075149357319,0.00529569573700428,0.00014479509263765067,3.37849160132464e-05]",0.01430591195821762,"[0.004250313155353069,0.005704463925212622,0.012142090126872063,0.020922474563121796,0.028510216623544693]",46,B4
0.0,0.0012037617852911353,CC,C600,Z,,A,177.9416961669922,177.9416961669922,"[1,9,256]",0.0,"[1,9,256]",True,20,528.826904296875,528.826904296875,"[29,9,256]",0.0,"[29,9,256]",True,"[0.0982646569609642,1.219215989112854,0.04391847178339958,0.39392346143722534,0.015615517273545265,0.07947291433811188,0.002717138733714819]",0.26473256945610046,"[0.34145587682724,0.3134090006351471,0.28298383951187134,0.20690710842609406,0.1789071261882782]",0.18239687383174896,281.98583984375,281.98583984375,[81920],0.0,[81920],True,25,467.0567626953125,467.0567626953125,"[29,50,1024]",0.0,"[29,50,1024]",True,"[[[-0.41318386793136597,-0.3358656167984009,-0.6128998398780823,-0.6159834265708923,-0.07302197813987732,0.19202151894569397,-1.0097265243530273],[-0.373329758644104,-0.3356013596057892,-0.5726324915885925,-0.5941112637519836,-0.05808386951684952,0.1485288292169571,-1.0004185438156128],[-0.3295900523662567,-0.37388795614242554,-0.4968942105770111,-0.5510095357894897,-0.029483702033758163,0.11153912544250488,-1.0073795318603516],[-0.29200804233551025,-0.36092299222946167,-0.38419753313064575,-0.5040715336799622,0.018748313188552856,0.04684540629386902,-1.0135958194732666],[-0.2727646827697754,-0.3495104908943176,-0.30417749285697937,-0.4828667640686035,0.011576086282730103,0.021851375699043274,-1.0127936601638794]]]","[0.1273021250963211,1.9369179010391235,0.008745900355279446,0.12992165982723236,0.007272894028574228,0.02494688145816326,9.95524023892358e-05]",0.3193152844905853,"[0.3212348520755768,0.3171848952770233,0.32839295268058777,0.3179146349430084,0.31184908747673035]",36.20726103488013,0.0,43.57268111257285,0.0,7313767176395743740,48,1037.85693359375,1037.85693359375,"[1,29,256]",0.0,"[1,29,256]",True,47,0.75,104,libero_goal,5,"[[[-0.6857144832611084,1.0467278957366943,-0.485465407371521,-0.18518781661987305,-0.15501761436462402,-0.040709614753723145,-1.0],[-0.6857144832611084,1.0436127185821533,-0.47674447298049927,-0.18518781661987305,-0.14893865585327148,-0.040709614753723145,-1.0],[-0.6821430921554565,1.0436127185821533,-0.4622095823287964,-0.18518781661987305,-0.11246448755264282,-0.040709614753723145,-1.0],[-0.6892858743667603,1.0373821258544922,-0.44186079502105713,-0.19865578413009644,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.7000001668930054,1.031151533126831,-0.4215119481086731,-0.2188577651977539,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.028292177245020866,0.725365936756134,0.0029120880644768476,0.003885016543790698,0.041237931698560715,0.0004128454893361777,0.0012715173652395606]",0.11476822197437286,"[0.12298903614282608,0.11120393872261047,0.11682543903589249,0.10868988186120987,0.11413279175758362]",46,B4
0.0,0.000407822139095515,CC,C600,Z,,B,177.47372436523438,177.47372436523438,"[1,9,256]",0.0,"[1,9,256]",True,20,603.9078979492188,603.9078979492188,"[38,9,256]",0.0,"[38,9,256]",True,"[0.010816531255841255,0.018469635397195816,0.11156082153320312,0.18578602373600006,0.03603273257613182,0.010722416453063488,0.00072228949284181]",0.053444355726242065,"[0.02986152470111847,0.03311147540807724,0.045641813427209854,0.06277786195278168,0.09582909196615219]",0.051674775779247284,281.9843444824219,281.9843444824219,[81920],0.0,[81920],True,25,534.6149291992188,534.6149291992188,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.3170785903930664,0.08215217292308807,-0.7083545923233032,0.08358950912952423,-0.15554958581924438,-0.05524945259094238,-0.9978938102722168],[-0.3526366949081421,0.09427395462989807,-0.7002055644989014,0.037460748106241226,-0.15134532749652863,-0.036792054772377014,-0.9918110370635986],[-0.35460901260375977,0.17477868497371674,-0.6591921448707581,-0.03452320769429207,-0.141907200217247,-0.043671172112226486,-0.9949344992637634],[-0.2990146279335022,0.295183002948761,-0.5793505907058716,-0.1149463802576065,-0.13214178383350372,-0.045783743262290955,-1.0028451681137085],[-0.266773521900177,0.3867528438568115,-0.49989569187164307,-0.16428139805793762,-0.11415017396211624,-0.06109490990638733,-1.0086710453033447]]]","[0.0019492041319608688,0.03143163025379181,0.050976987928152084,0.10509826242923737,0.004995682742446661,0.0027701931539922953,3.608729093684815e-05]",0.028179720044136047,"[0.023476295173168182,0.02144193835556507,0.021842895075678825,0.029353998601436615,0.04478348419070244]",36.61830559698676,0.0,44.83143827557733,0.0,5172841219135816146,46,1189.84521484375,1189.84521484375,"[1,38,256]",0.0,"[1,38,256]",True,49,0.25,29,libero_goal,5,"[[[-0.2857147455215454,0.02180635929107666,-0.8575582504272461,-0.2659956216812134,-0.06991147994995117,0.033626556396484375,-1.0],[-0.2964290380477905,0.04361319541931152,-0.8459303379058838,-0.29966557025909424,-0.06991147994995117,0.015927433967590332,-1.0],[-0.2857147455215454,0.06230473518371582,-0.8459303379058838,-0.3400694727897644,-0.06991147994995117,0.0017682313919067383,-1.0],[-0.28214335441589355,0.07476580142974854,-0.8517442941665649,-0.39394134283065796,-0.06991147994995117,-0.019470691680908203,-1.0],[-0.24285763502120972,0.0872267484664917,-0.8197675347328186,-0.5084190368652344,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.06559669971466064,0.004748416133224964,0.016651665791869164,0.04569572955369949,0.05689914897084236,0.008532779291272163,0.00031754400697536767]",0.028348855674266815,"[0.02160848304629326,0.018895728513598442,0.02576182410120964,0.03297194465994835,0.042506296187639236]",48,B4
0.0,0.0015895679825916886,CC,C600,Z,,B,177.47372436523438,177.47372436523438,"[1,9,256]",0.0,"[1,9,256]",True,20,603.9078979492188,603.9078979492188,"[38,9,256]",0.0,"[38,9,256]",True,"[0.025657949969172478,0.4371122419834137,1.0713976621627808,0.02845321036875248,0.34923574328422546,0.017339374870061874,0.002379997866228223]",0.2759394645690918,"[0.524520993232727,0.4365476369857788,0.27974748611450195,0.0869763046503067,0.05190499499440193]",0.09602337330579758,281.9843444824219,281.9843444824219,[81920],0.0,[81920],True,25,534.6149291992188,534.6149291992188,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.9800442457199097,-0.12289072573184967,-1.0053938627243042,-0.16750800609588623,-0.6488308906555176,-0.02140970528125763,-0.9910817742347717],[-0.9775857329368591,-0.07999861240386963,-0.9728711843490601,-0.15842792391777039,-0.6007329821586609,-0.004785947501659393,-1.0013995170593262],[-1.0210456848144531,0.00806254893541336,-0.8936766386032104,-0.10337572544813156,-0.512436032295227,-0.008437491953372955,-1.0013833045959473],[-1.040253758430481,0.16158728301525116,-0.7518161535263062,-0.03956156224012375,-0.3605034649372101,-0.0086866095662117,-0.9968215227127075],[-1.0326508283615112,0.27465003728866577,-0.6402971744537354,-0.027144335210323334,-0.290685772895813,-0.012095370329916477,-0.9988025426864624]]]","[0.07164358347654343,0.9653481841087341,0.4765181243419647,0.031207634136080742,0.12074106186628342,0.0009097467991523445,1.8988712326972745e-05]",0.23805531859397888,"[0.3045884072780609,0.29768115282058716,0.25687286257743835,0.1860642284154892,0.14507004618644714]",36.61830559698676,0.0,44.83143827557733,0.0,5635482954592866291,46,1189.84521484375,1189.84521484375,"[1,38,256]",0.0,"[1,38,256]",True,49,0.75,87,libero_goal,5,"[[[-0.8285714983940125,0.999998927116394,-0.1802329421043396,-0.2659956216812134,-0.2522818446159363,-0.040709614753723145,-1.0],[-0.7750001549720764,1.0155751705169678,-0.16860508918762207,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0],[-0.7392858862876892,1.021805763244629,-0.17732608318328857,-0.2659956216812134,-0.12462258338928223,-0.040709614753723145,-1.0],[-0.7250001430511475,1.031151533126831,-0.17732608318328857,-0.2659956216812134,-0.10638552904129028,-0.040709614753723145,-1.0],[-0.6928573846817017,1.0373821258544922,-0.1802329421043396,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.06225403770804405,0.9185970425605774,0.11161843687295914,0.006133326794952154,0.02007971704006195,0.0014192579546943307,0.0025764680467545986]",0.16038261353969574,"[0.15925054252147675,0.164171501994133,0.15982931852340698,0.15375566482543945,0.16490605473518372]",48,B4
0.0,0.00019523801165632904,CC,C600,Z,,A,213.52056884765625,213.52056884765625,"[1,19,256]",0.0,"[1,19,256]",True,37,715.3941040039062,715.3941040039062,"[48,19,256]",0.0,"[48,19,256]",True,"[0.03716430440545082,0.07204035669565201,0.0499129518866539,0.1715213507413864,0.019417760893702507,0.0008813451277092099,0.002215656219050288]",0.050450537353754044,"[0.022388484328985214,0.04080750420689583,0.059200920164585114,0.062218278646469116,0.06763749569654465]",0.1239907369017601,281.73516845703125,281.73516845703125,[81920],0.0,[81920],True,34,604.468994140625,604.468994140625,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[0.4373270571231842,-0.48913106322288513,-0.1392875760793686,-0.3228994905948639,-0.27822956442832947,-0.05288873240351677,1.0206398963928223],[0.3994584381580353,-0.45675909519195557,-0.1629362553358078,-0.31998422741889954,-0.2882459759712219,-0.054857973009347916,1.008355975151062],[0.33585745096206665,-0.42113542556762695,-0.18273630738258362,-0.30157601833343506,-0.31504756212234497,-0.04753676429390907,1.0158332586288452],[0.24786365032196045,-0.40389305353164673,-0.236413836479187,-0.3017149865627289,-0.38376474380493164,-0.052936021238565445,1.0164272785186768],[0.15966376662254333,-0.35841846466064453,-0.300618976354599,-0.2957732677459717,-0.4539749324321747,-0.04406055063009262,1.009151816368103]]]","[0.0016248265746980906,0.06778042018413544,0.01458363514393568,0.1319037526845932,0.02813476137816906,0.00011116613313788548,0.00022005304344929755]",0.03490837290883064,"[0.013939954340457916,0.026959378272294998,0.03721543028950691,0.04419640451669693,0.052230700850486755]",25.60937600546015,0.0,31.817780743426123,0.0,7570421501061691922,48,1221.4266357421875,1221.4266357421875,"[1,48,256]",0.0,"[1,48,256]",True,47,0.25,68,libero_10,4,"[[[0.4535706043243408,-0.6542057991027832,-0.017442405223846436,-0.09091198444366455,-0.30699288845062256,-0.040709614753723145,0.9999990463256836],[0.37142765522003174,-0.7009347081184387,-0.017442405223846436,0.0033638477325439453,-0.24012374877929688,-0.040709614753723145,0.9999990463256836],[0.31428492069244385,-0.7102804780006409,-0.08430278301239014,0.09090554714202881,-0.20364969968795776,-0.040709614753723145,0.9999990463256836],[0.26428496837615967,-0.6915888786315918,-0.13372141122817993,0.11784148216247559,-0.1854127049446106,-0.040709614753723145,0.9999990463256836],[0.23928487300872803,-0.6510905027389526,-0.17151212692260742,0.11784148216247559,-0.16109663248062134,-0.040709614753723145,0.9999990463256836]]]","[0.13093720376491547,0.04474502429366112,0.0015534254489466548,0.05779761075973511,0.04327237233519554,0.0008856961503624916,0.0004938991623930633]",0.03995503485202789,"[0.02922791801393032,0.03454481065273285,0.047531384974718094,0.04673520475625992,0.04173586517572403]",46,B4
0.0,6.934740667929873e-06,CC,C600,Z,,A,213.52056884765625,213.52056884765625,"[1,19,256]",0.0,"[1,19,256]",True,37,715.3941040039062,715.3941040039062,"[48,19,256]",0.0,"[48,19,256]",True,"[0.08543439954519272,0.0016097335610538721,0.025810668244957924,0.0018102367175742984,0.0051274229772388935,0.033814314752817154,0.004115185234695673]",0.02253170683979988,"[0.023467425256967545,0.024820055812597275,0.017036542296409607,0.020425714552402496,0.026908809319138527]",0.07523076981306076,281.73516845703125,281.73516845703125,[81920],0.0,[81920],True,34,604.468994140625,604.468994140625,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[-0.6511359214782715,-0.0026632435619831085,-0.59139484167099,-0.27852603793144226,-0.03580598533153534,-0.044988758862018585,-1.013616919517517],[-0.6141303777694702,0.006087854504585266,-0.5710564851760864,-0.2755608856678009,-0.04379701986908913,-0.04877355694770813,-1.0249643325805664],[-0.5717166066169739,-0.027791380882263184,-0.543634295463562,-0.27324753999710083,-0.057161957025527954,-0.08399498462677002,-1.0193263292312622],[-0.514509916305542,-0.020894870162010193,-0.4959709346294403,-0.26380473375320435,-0.06511193513870239,-0.08138539642095566,-1.0079820156097412],[-0.43246448040008545,-9.368389146402478e-05,-0.44760119915008545,-0.2537129521369934,-0.04885834455490112,-0.10864745080471039,-1.029444932937622]]]","[0.02070624940097332,0.00032177503453567624,0.005354410503059626,9.135197615250945e-05,0.0017151829088106751,0.0031430658418685198,0.0004225723969284445]",0.004536372609436512,"[0.002837857697159052,0.0041417754255235195,0.004713461734354496,0.0046890354715287685,0.006299731787294149]",25.60937600546015,0.0,31.817780743426123,0.0,5052251981188736845,48,1221.4266357421875,1221.4266357421875,"[1,48,256]",0.0,"[1,48,256]",True,47,0.75,206,libero_10,4,"[[[-0.7464287281036377,0.02180635929107666,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.1327449083328247,-1.0],[-0.7571430206298828,-0.003115832805633545,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.12566518783569336,-1.0],[-0.7392858862876892,-0.006231069564819336,-0.593023419380188,-0.2659956216812134,-0.0820695161819458,-0.11504578590393066,-1.0],[-0.6642858982086182,-0.006231069564819336,-0.5872094631195068,-0.2659956216812134,-0.10638552904129028,-0.09026700258255005,-1.0],[-0.58571457862854,0.015575766563415527,-0.5726746916770935,-0.2659956216812134,-0.10030657052993774,-0.07610780000686646,-1.0]]]","[0.14395658671855927,0.0003082975745201111,0.045389775186777115,0.0022011424880474806,0.003142744302749634,0.0047491672448813915,0.3261744976043701]",0.07513174414634705,"[0.025137079879641533,0.03409504145383835,0.04764752835035324,0.10051106661558151,0.16826801002025604]",46,B4
0.0,7.406835266010603e-06,CC,C600,Z,,B,212.75506591796875,212.75506591796875,"[1,19,256]",0.0,"[1,19,256]",True,37,713.6452026367188,713.6452026367188,"[48,19,256]",0.0,"[48,19,256]",True,"[0.035384565591812134,0.009011657908558846,0.03721161186695099,0.00037077776505611837,0.0016959793865680695,0.0008547368342988193,0.4542730450630188]",0.07697176933288574,"[0.06967434287071228,0.07109402865171432,0.07153860479593277,0.07800894975662231,0.09454293549060822]",0.0517050176858902,281.7373046875,281.7373046875,[81920],0.0,[81920],True,34,604.3446655273438,604.3446655273438,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[-0.3601911664009094,-0.044792257249355316,-0.4464372396469116,0.042943425476551056,-0.10051367431879044,0.15427246689796448,-1.0179907083511353],[-0.42295604944229126,-0.04217386245727539,-0.44944214820861816,0.008246943354606628,-0.12992937862873077,0.16063211858272552,-1.005226492881775],[-0.46310660243034363,-0.02506166696548462,-0.4429102838039398,-0.028254255652427673,-0.14760246872901917,0.1529075652360916,-1.010715365409851],[-0.5049887895584106,0.010021384805440903,-0.4263059198856354,-0.0942881777882576,-0.14203274250030518,0.14531812071800232,-1.0157279968261719],[-0.5546637177467346,0.029423687607049942,-0.43114128708839417,-0.15902025997638702,-0.1446382701396942,0.15623746812343597,-1.0095733404159546]]]","[0.11388613283634186,0.012603840790688992,0.15257561206817627,0.05362008884549141,0.004115300718694925,0.03788771852850914,0.00016096391482278705]",0.05354994907975197,"[0.05848341062664986,0.05936092510819435,0.054055824875831604,0.04835520684719086,0.047494396567344666]",25.238670772397718,0.0,30.791494047320136,0.0,1750272122191094264,46,1231.3348388671875,1231.3348388671875,"[1,48,256]",0.0,"[1,48,256]",True,49,0.25,66,libero_10,4,"[[[-0.1285719871520996,0.14953207969665527,-0.017442405223846436,-0.2659956216812134,-0.08814853429794312,-0.040709614753723145,-1.0],[-0.1285719871520996,0.10903370380401611,-0.017442405223846436,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.1285719871520996,0.02180635929107666,-0.03779119253158569,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.1285719871520996,0.02180635929107666,-0.06976795196533203,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.1357148289680481,0.02180635929107666,-0.1133725643157959,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.03114202432334423,0.007552757393568754,0.035825055092573166,0.0002020425017690286,0.002947338158264756,0.0006733301561325788,0.5203014016151428]",0.08552055805921555,"[0.07526884973049164,0.07529496401548386,0.08018358796834946,0.0951874628663063,0.10166794806718826]",48,B4
0.0,4.131512469029985e-06,CC,C600,Z,,B,212.75506591796875,212.75506591796875,"[1,19,256]",0.0,"[1,19,256]",True,37,713.6452026367188,713.6452026367188,"[48,19,256]",0.0,"[48,19,256]",True,"[0.015288347378373146,0.00026264609186910093,0.0008933232165873051,0.008708884939551353,0.0015582210617139935,0.0014034508494660258,1.2553352117538452]",0.18335001170635223,"[0.01309285406023264,0.02778581902384758,0.4937810003757477,0.3024436831474304,0.07964667677879333]",0.042692504823207855,281.7373046875,281.7373046875,[81920],0.0,[81920],True,34,604.3446655273438,604.3446655273438,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[-0.6812963485717773,-0.06060881167650223,-0.5235705971717834,-0.22608603537082672,-0.1778431534767151,-0.06348572671413422,-1.0053421258926392],[-0.654499888420105,-0.06415292620658875,-0.49943801760673523,-0.21230387687683105,-0.16711384057998657,-0.0706009790301323,-0.9950684905052185],[-0.6191368103027344,-0.07881388068199158,-0.4918881058692932,-0.21029408276081085,-0.12785588204860687,-0.0656118392944336,-1.0191538333892822],[-0.5695425868034363,-0.06903138756752014,-0.45233437418937683,-0.23246075212955475,-0.11329576373100281,-0.07382258772850037,-1.012451410293579],[-0.4934749901294708,-0.08357492089271545,-0.35641297698020935,-0.21598486602306366,-0.1033875122666359,-0.07828320562839508,1.004197120666504]]]","[0.09426221251487732,0.008732480928301811,0.013835929334163666,0.008925198577344418,0.005491587799042463,0.0006919602164998651,1.6254011392593384]",0.25104865431785583,"[0.020142240449786186,0.01699242927134037,0.602159857749939,0.5996570587158203,0.016291609033942223]",25.238670772397718,0.0,30.791494047320136,0.0,2317014375466178463,46,1231.3348388671875,1231.3348388671875,"[1,48,256]",0.0,"[1,48,256]",True,49,0.75,199,libero_10,4,"[[[-0.39285755157470703,0.02180635929107666,-0.38662827014923096,-0.3670054078102112,-0.06991147994995117,-0.09026700258255005,-1.0],[-0.36785751581192017,0.02180635929107666,-0.3837212324142456,-0.29293161630630493,-0.06991147994995117,-0.07610780000686646,-1.0],[-0.30357182025909424,0.02180635929107666,-0.3575584888458252,-0.29293161630630493,-0.06991147994995117,-0.05132913589477539,0.9999990463256836],[-0.2321433424949646,0.02180635929107666,-0.32558178901672363,-0.3131335377693176,-0.06991147994995117,-0.040709614753723145,0.9999990463256836],[-0.18928629159927368,0.02180635929107666,-0.302325963973999,-0.28619760274887085,-0.06991147994995117,-0.040709614753723145,0.9999990463256836]]]","[0.004881490953266621,0.0010371677344664931,0.0016902381321415305,0.0030685074161738157,0.0035463296808302402,0.000992105808109045,0.933026134967804]",0.135463148355484,"[0.005011593922972679,0.011093215085566044,0.3420138955116272,0.22879068553447723,0.09040635079145432]",48,B4
0.0,5.3031671995995566e-05,CC,C600,Z,,A,169.13861083984375,169.13861083984375,"[1,13,256]",0.0,"[1,13,256]",True,34,770.1102905273438,770.1102905273438,"[58,13,256]",0.0,"[58,13,256]",True,"[0.15089987218379974,0.0012683209497481585,0.17930346727371216,0.005186942871659994,0.1525324285030365,0.0006809536134824157,0.001161334221251309]",0.07014761865139008,"[0.07113005220890045,0.07122041285037994,0.07470425218343735,0.07069078832864761,0.06299260258674622]",0.15168288350105286,281.7029724121094,281.7029724121094,[81920],0.0,[81920],True,37,670.8827514648438,670.8827514648438,"[58,50,1024]",0.0,"[58,50,1024]",True,"[[[-0.22289685904979706,0.753722071647644,0.5340955853462219,-0.27057695388793945,-0.31991249322891235,-0.058687880635261536,0.996859610080719],[-0.221373051404953,0.7924767136573792,0.4988464117050171,-0.2637595236301422,-0.3791200816631317,-0.0445835180580616,0.9964524507522583],[-0.2278057038784027,0.8152021169662476,0.4754023551940918,-0.2630402147769928,-0.44880759716033936,-0.05018258094787598,1.004136562347412],[-0.2311728596687317,0.8318014740943909,0.43586453795433044,-0.25019001960754395,-0.5056341886520386,-0.05162738263607025,0.9999004006385803],[-0.2146681547164917,0.8439656496047974,0.3925650715827942,-0.263788104057312,-0.5481881499290466,-0.03045448660850525,0.9992672204971313]]]","[0.17560739815235138,0.0060208686627447605,0.2564040720462799,0.006959708873182535,0.4348383843898773,0.00013046551612205803,8.019747838261537e-06]",0.12570984661579132,"[0.09718578308820724,0.11421175301074982,0.13149353861808777,0.13983465731143951,0.14582353830337524]",27.69292914246511,0.0,40.530470329102435,0.0,8442714955617139331,48,1239.4197998046875,1239.4197998046875,"[1,58,256]",0.0,"[1,58,256]",True,47,0.25,62,libero_10,7,"[[[0.21785640716552734,0.8380053043365479,0.999998927116394,-0.19192183017730713,0.18540692329406738,-0.040709614753723145,0.9999990463256836],[0.21071362495422363,0.8535815477371216,0.999998927116394,-0.15825188159942627,0.20972299575805664,-0.040709614753723145,0.9999990463256836],[0.1892850399017334,0.878503680229187,0.999998927116394,-0.13131588697433472,0.22188103199005127,-0.040709614753723145,0.9999990463256836],[0.1892850399017334,0.9190021753311157,0.9505802392959595,-0.2390596866607666,0.22188103199005127,-0.040709614753723145,0.9999990463256836],[0.16785645484924316,0.9314632415771484,0.9156967401504517,-0.2659956216812134,0.22188103199005127,-0.040709614753723145,0.9999990463256836]]]","[0.10939498245716095,0.002013867488130927,0.15910497307777405,0.005935206077992916,0.10774350166320801,0.0006952601252123713,0.0006083573098294437]",0.05507087707519531,"[0.056235525757074356,0.05723370984196663,0.06148649752140045,0.054090410470962524,0.04630826786160469]",46,B4
